CollectionID,BranchID,Date,TargetAmount,CollectedAmount
COL00485,B004,2025-06-25 0:00:00,2970327,2677954
COL00486,B006,2023-06-11 0:00:00,4527857,4830610
COL00487,B002,2024-11-19 0:00:00,3259564,2719728
COL00488,B006,2025-12-25 0:00:00,751302,847337
COL00489,B006,2025-03-29 0:00:00,4693377,4840157
COL00490,B007,2024-08-01 0:00:00,3927885,3603216
COL00491,B008,2025-09-14 0:00:00,755195,596879
COL00492,B004,2024-06-20 0:00:00,4030297,3520832
COL00493,B003,2023-04-02 0:00:00,1875215,1798635
COL00494,B002,2025-02-02 0:00:00,1713651,1787717
COL00495,B004,2025-12-07 0:00:00,2178001,2272556
COL00496,B001,2025-08-18 0:00:00,1723693,1317081
COL00497,B002,2024-06-15 0:00:00,2284165,2428484
COL00498,B003,2025-11-09 0:00:00,4094175,4697136
COL00499,B006,2024-02-25 0:00:00,3062036,2743424
COL00500,B002,2025-07-15 0:00:00,4981637,3766994
COL00501,B001,2023-04-18 0:00:00,1341142,1165047
COL00502,B006,2023-08-13 0:00:00,4247190,3938738
COL00503,B007,2023-06-14 0:00:00,4679122,3932126
COL00504,B005,2024-02-13 0:00:00,901910,701009
COL00505,B007,2024-10-02 0:00:00,4738813,4769674
COL00506,B008,2025-07-04 0:00:00,1692676,1344291
COL00507,B004,2023-12-10 0:00:00,3201163,3602116
COL00508,B001,2023-12-14 0:00:00,4463689,3783177
COL00509,B004,2025-03-28 0:00:00,523218,591679
COL00510,B008,2025-03-17 0:00:00,4571446,4184044
COL00511,B003,2024-07-07 0:00:00,4025794,3841207
COL00512,B005,2025-03-30 0:00:00,780790,730125
COL00513,B003,2025-05-24 0:00:00,1420282,1395504
COL00514,B006,2024-02-13 0:00:00,772872,878712
COL00515,B002,2024-08-08 0:00:00,4763200,3713028
COL00516,B004,2024-12-18 0:00:00,934446,869861
COL00517,B007,2023-09-15 0:00:00,2658665,2664340
COL00518,B003,2024-09-22 0:00:00,1585210,1362445
COL00519,B008,2023-05-09 0:00:00,3808412,3658142
COL00520,B008,2025-09-24 0:00:00,2026912,1850730
COL00521,B002,2025-07-12 0:00:00,3998183,3721355
COL00522,B002,2024-04-29 0:00:00,589751,496007
COL00523,B008,2023-06-24 0:00:00,4003363,3147146
COL00524,B001,2025-06-28 0:00:00,3320077,3426514
COL00525,B003,2023-12-13 0:00:00,1073895,1078784
COL00526,B003,2023-05-23 0:00:00,753319,835438
COL00527,B005,2023-02-07 0:00:00,3201005,2892285
COL00528,B005,2024-12-23 0:00:00,3350652,3669409
COL00529,B008,2023-07-23 0:00:00,3352467,2599504
COL00530,B003,2024-06-03 0:00:00,4818772,4048986
COL00531,B003,2023-06-06 0:00:00,2018264,1919520
COL00532,B007,2025-02-12 0:00:00,3687297,3051822
COL00533,B007,2024-12-03 0:00:00,2762871,2527458
COL00534,B002,2025-10-06 0:00:00,1549260,1518114
COL00535,B004,2024-11-22 0:00:00,870643,908382
COL00536,B001,2024-05-24 0:00:00,832777,662104
COL00537,B004,2023-05-14 0:00:00,4970235,4872902
COL00538,B003,2023-02-21 0:00:00,3326288,2934963
COL00539,B007,2025-12-22 0:00:00,1266271,1405369
COL00540,B007,2024-09-21 0:00:00,4013107,4544199
COL00541,B002,2023-01-29 0:00:00,1268575,978627
COL00542,B006,2023-12-25 0:00:00,1548836,1384911
COL00543,B004,2023-03-28 0:00:00,796296,642375
COL00544,B007,2024-07-10 0:00:00,848978,750990
COL00545,B003,2023-11-03 0:00:00,1661448,1811580
COL00546,B001,2024-07-17 0:00:00,3465166,3149005
COL00547,B001,2025-06-01 0:00:00,4223584,3754500
COL00548,B004,2023-08-13 0:00:00,4531423,3833993
COL00549,B006,2023-08-07 0:00:00,2373143,2270739
COL00550,B002,2024-03-09 0:00:00,2633061,1992328
COL00551,B002,2024-03-05 0:00:00,4354214,3548606
COL00552,B006,2023-04-22 0:00:00,2282469,2600232
COL00553,B005,2023-10-05 0:00:00,2496381,2515675
COL00554,B003,2025-03-04 0:00:00,3606181,3227560
COL00555,B007,2023-04-29 0:00:00,1985344,2254436
COL00556,B008,2025-08-16 0:00:00,1968965,2079050
COL00557,B005,2024-11-27 0:00:00,2674106,2329507
COL00558,B002,2024-05-11 0:00:00,832600,716881
COL00559,B007,2025-03-04 0:00:00,1661014,1727754
COL00560,B004,2023-06-26 0:00:00,738890,743510
COL00561,B008,2023-09-17 0:00:00,4026060,3992023
COL00562,B002,2025-08-21 0:00:00,4715538,3938939
COL00563,B007,2024-02-26 0:00:00,2287106,2358716
COL00564,B003,2023-09-21 0:00:00,1134297,936932
COL00565,B001,2024-08-06 0:00:00,1418740,1576105
COL00566,B006,2025-11-25 0:00:00,706019,795020
COL00567,B004,2024-09-07 0:00:00,779845,842105
COL00568,B003,2025-11-28 0:00:00,3814817,2937201
COL00569,B008,2023-09-22 0:00:00,2112437,2411472
COL00570,B002,2024-10-17 0:00:00,2807370,3211970
COL00571,B006,2025-01-25 0:00:00,3129063,2852495
COL00572,B006,2024-06-03 0:00:00,825215,851351
COL00573,B008,2023-06-03 0:00:00,4727837,4470152
COL00574,B005,2025-08-26 0:00:00,3553194,3714972
COL00575,B003,2025-04-11 0:00:00,2326895,2447494
COL00576,B003,2024-12-23 0:00:00,942647,916791
COL00577,B008,2023-04-23 0:00:00,1995377,2207479
COL00578,B004,2023-01-12 0:00:00,4179390,3330920
COL00579,B007,2023-03-06 0:00:00,4287038,4450912
COL00580,B008,2025-01-01 0:00:00,1117307,1212778
COL00581,B008,2024-08-03 0:00:00,2676900,2193872
COL00582,B001,2024-08-08 0:00:00,4750452,4429263
COL00583,B001,2023-04-05 0:00:00,3026091,3084069
COL00584,B005,2024-10-24 0:00:00,4258419,4167462
COL00585,B003,2023-01-11 0:00:00,2704655,2933293
COL00586,B008,2025-08-21 0:00:00,3313396,3121390
COL00587,B008,2025-08-30 0:00:00,4327979,4503072
COL00588,B005,2024-11-03 0:00:00,2611805,2861465
COL00589,B005,2024-09-18 0:00:00,1269431,974229
COL00590,B002,2024-11-29 0:00:00,2353019,1881893
COL00591,B007,2023-04-29 0:00:00,4622011,4268226
COL00592,B002,2024-08-20 0:00:00,4846660,4950117
COL00593,B008,2024-09-09 0:00:00,1134190,1050369
COL00594,B007,2025-02-27 0:00:00,1653616,1746005
COL00595,B004,2024-05-06 0:00:00,2821449,2373883
COL00596,B008,2024-06-04 0:00:00,4282793,3521531
COL00597,B002,2025-12-01 0:00:00,4110143,4262929
COL00598,B006,2025-03-31 0:00:00,1408352,1245242
COL00599,B005,2025-09-21 0:00:00,1920964,1973831
COL00600,B005,2023-01-14 0:00:00,3044105,3078910
COL00601,B003,2025-04-17 0:00:00,1778200,1452980
COL00602,B001,2024-09-02 0:00:00,3110240,3233714
COL00603,B008,2024-12-10 0:00:00,3361089,3189612
COL00604,B003,2023-06-08 0:00:00,2682359,2483434
COL00605,B005,2025-08-10 0:00:00,2865647,2183029
COL00606,B001,2023-11-02 0:00:00,4516224,4885978
COL00607,B006,2025-01-30 0:00:00,4416682,3775995
COL00608,B006,2023-01-13 0:00:00,2966919,3276003
COL00609,B001,2025-06-25 0:00:00,1962402,1929598
COL00610,B001,2023-09-22 0:00:00,2356341,2628359
COL00611,B005,2024-10-30 0:00:00,1402613,1081258
COL00612,B005,2024-04-25 0:00:00,2648251,2693463
COL00613,B003,2023-02-28 0:00:00,3732912,2996235
COL00614,B006,2025-03-09 0:00:00,1068234,1079305
COL00615,B007,2023-09-27 0:00:00,2237977,2187076
COL00616,B001,2024-10-30 0:00:00,2902606,3162184
COL00617,B007,2025-04-05 0:00:00,509315,453120
COL00618,B003,2025-09-29 0:00:00,2444289,2794579
COL00619,B008,2024-09-08 0:00:00,2097992,1634711
COL00620,B004,2023-09-28 0:00:00,1935967,1536821
COL00621,B005,2024-05-19 0:00:00,1094690,981019
COL00622,B004,2024-06-08 0:00:00,4851010,5261945
COL00623,B008,2024-02-28 0:00:00,1636552,1553761
COL00624,B001,2023-04-29 0:00:00,1464798,1667287
COL00625,B006,2025-12-02 0:00:00,1567981,1448072
COL00626,B007,2024-05-10 0:00:00,2347046,2050512
COL00627,B004,2025-04-21 0:00:00,675256,513958
COL00628,B004,2023-09-16 0:00:00,970587,1094402
COL00629,B008,2023-01-24 0:00:00,2722872,3002313
COL00630,B002,2024-11-13 0:00:00,1268203,1452690
COL00631,B008,2024-04-06 0:00:00,4048037,3501583
COL00632,B003,2023-01-15 0:00:00,3874242,3448774
COL00633,B006,2023-06-23 0:00:00,941469,989123
COL00634,B002,2023-06-20 0:00:00,696135,791504
COL00635,B001,2025-09-10 0:00:00,4816133,4401913
COL00636,B001,2024-09-12 0:00:00,4616236,4887491
COL00637,B002,2025-06-29 0:00:00,1455661,1657468
COL00638,B005,2024-05-29 0:00:00,2523985,2109472
COL00639,B004,2024-12-20 0:00:00,2000136,1505415
COL00640,B006,2025-04-12 0:00:00,1434356,1249214
COL00641,B008,2023-07-27 0:00:00,2049457,2151322
COL00642,B001,2025-04-28 0:00:00,1502905,1323360
COL00643,B002,2025-06-04 0:00:00,1686847,1432912
COL00644,B004,2023-04-07 0:00:00,1122431,1049371
COL00645,B004,2023-05-11 0:00:00,2996619,2960776
COL00646,B002,2025-09-14 0:00:00,3580116,3762336
COL00647,B005,2025-10-17 0:00:00,3467462,3173949
COL00648,B004,2024-01-31 0:00:00,3770542,3882891
COL00649,B005,2023-07-03 0:00:00,1300562,1134216
COL00650,B007,2023-08-10 0:00:00,3920696,4164379
COL00651,B008,2024-09-17 0:00:00,4347749,4742910
COL00652,B005,2024-03-07 0:00:00,3595616,4079431
COL00653,B008,2024-07-29 0:00:00,1928644,2061538
COL00654,B001,2024-06-03 0:00:00,4391200,3685406
COL00655,B003,2023-07-27 0:00:00,1815432,1660381
COL00656,B007,2025-03-03 0:00:00,1575248,1805540
COL00657,B007,2025-08-28 0:00:00,1015472,824062
COL00658,B002,2023-09-10 0:00:00,4525642,4505175
COL00659,B008,2024-04-04 0:00:00,4938590,3926064
COL00660,B006,2025-07-28 0:00:00,3717926,2965282
COL00661,B003,2025-11-01 0:00:00,2498382,2202142
COL00662,B003,2025-04-08 0:00:00,510211,562858
COL00663,B008,2025-06-29 0:00:00,639277,674441
COL00664,B006,2023-01-03 0:00:00,4306581,4521896
COL00665,B005,2023-04-04 0:00:00,1643697,1658282
COL00666,B006,2024-06-27 0:00:00,4416200,3838423
COL00667,B006,2024-07-23 0:00:00,4596835,3841701
COL00668,B005,2024-03-03 0:00:00,3433950,2827564
COL00669,B003,2025-05-20 0:00:00,2682372,2728675
COL00670,B005,2024-08-21 0:00:00,4004276,4188408
COL00671,B006,2023-01-30 0:00:00,4017630,3341618
COL00672,B003,2025-04-23 0:00:00,1758976,1632893
COL00673,B007,2024-03-11 0:00:00,3082439,2801068
COL00674,B005,2025-12-04 0:00:00,1486243,1373574
COL00675,B006,2024-06-18 0:00:00,4175470,4192118
COL00676,B005,2024-04-08 0:00:00,1374494,1031905
COL00677,B002,2023-01-09 0:00:00,3029171,2276157
COL00678,B002,2025-06-24 0:00:00,3062465,3279679
COL00679,B006,2023-03-16 0:00:00,2039400,2059894
COL00680,B005,2024-08-04 0:00:00,4106327,3371484
COL00681,B004,2023-05-27 0:00:00,1490339,1256083
COL00682,B008,2023-07-22 0:00:00,2602902,2704118
COL00683,B003,2025-03-11 0:00:00,3105453,2772086
COL00684,B003,2025-10-10 0:00:00,4920963,4043269
COL00685,B005,2023-12-02 0:00:00,3207923,2996979
COL00686,B008,2024-04-08 0:00:00,2969158,2594701
COL00687,B002,2023-08-15 0:00:00,2690098,2495736
COL00688,B005,2024-01-31 0:00:00,1741839,1966852
COL00689,B003,2023-06-18 0:00:00,4314977,4723407
COL00690,B005,2025-12-23 0:00:00,1617921,1649101
COL00691,B003,2025-05-13 0:00:00,1464384,1138825
COL00692,B006,2025-04-15 0:00:00,2562007,2661223
COL00693,B007,2023-03-07 0:00:00,4018078,4313603
COL00694,B002,2024-01-10 0:00:00,3766100,3316067
COL00695,B005,2024-10-30 0:00:00,2450544,2807524
COL00696,B005,2024-06-27 0:00:00,1156327,925744
COL00697,B003,2024-09-28 0:00:00,1519559,1492316
COL00698,B007,2025-07-31 0:00:00,651493,695872
COL00699,B003,2024-01-26 0:00:00,3202099,2586347
COL00700,B004,2023-06-22 0:00:00,1015534,988122
COL00701,B005,2024-09-01 0:00:00,521053,458518
COL00702,B002,2024-09-17 0:00:00,564793,479036
COL00703,B004,2023-09-26 0:00:00,3086162,3264663
COL00704,B001,2023-10-26 0:00:00,633479,522115
COL00705,B002,2023-11-21 0:00:00,4739513,4401837
COL00706,B006,2025-08-15 0:00:00,4442768,5032659
COL00707,B006,2024-09-30 0:00:00,1862478,1636681
COL00708,B003,2023-06-19 0:00:00,4818736,5100740
COL00709,B008,2024-06-26 0:00:00,4900972,4258372
COL00710,B001,2025-08-20 0:00:00,3471497,3559401
COL00711,B002,2024-11-22 0:00:00,2626344,2886265
COL00712,B003,2024-06-02 0:00:00,3825113,3603291
COL00713,B002,2023-12-26 0:00:00,4719630,5246496
COL00714,B008,2024-02-28 0:00:00,3304214,2728810
COL00715,B003,2025-10-10 0:00:00,2213600,2320594
COL00716,B008,2023-08-08 0:00:00,3239288,2490916
COL00717,B008,2024-06-05 0:00:00,4142996,4213391
COL00718,B005,2023-07-25 0:00:00,2909590,3331832
COL00719,B003,2025-11-05 0:00:00,2611377,2260806
COL00720,B002,2025-08-12 0:00:00,4113214,3325047
COL00721,B002,2024-02-04 0:00:00,2805017,2845917
COL00722,B003,2024-10-18 0:00:00,545949,568920
COL00723,B004,2025-05-25 0:00:00,2223093,2241636
COL00724,B004,2023-01-28 0:00:00,2147785,2230207
COL00725,B003,2025-06-16 0:00:00,572994,500003
COL00726,B006,2024-12-19 0:00:00,4700050,3921912
COL00727,B004,2025-09-01 0:00:00,3084188,3399552
COL00728,B004,2023-06-07 0:00:00,1525584,1552283
COL00729,B008,2024-06-19 0:00:00,1039570,1012069
COL00730,B008,2023-05-31 0:00:00,1198297,1338665
COL00731,B004,2023-12-29 0:00:00,2208685,1744244
COL00732,B002,2023-10-13 0:00:00,863948,946137
COL00733,B003,2025-05-01 0:00:00,3598637,3181780
COL00734,B007,2023-02-22 0:00:00,3687055,3117537
COL00735,B007,2024-02-01 0:00:00,793835,880114
COL00736,B001,2023-10-14 0:00:00,3518105,3540922
COL00737,B006,2025-08-31 0:00:00,4209854,4590428
COL00738,B007,2024-03-27 0:00:00,1231593,1301744
COL00739,B005,2023-07-17 0:00:00,1459651,1343084
COL00740,B005,2023-06-09 0:00:00,4072020,4007960
COL00741,B001,2023-11-09 0:00:00,2657755,2318325
COL00742,B006,2023-05-07 0:00:00,1348205,1346481
COL00743,B002,2025-05-06 0:00:00,1860222,2000068
COL00744,B004,2024-09-25 0:00:00,2515002,2865813
COL00745,B008,2024-02-11 0:00:00,4374329,3481396
COL00746,B007,2024-04-26 0:00:00,937371,899840
COL00747,B001,2024-08-17 0:00:00,1352144,1239740
COL00748,B002,2023-07-06 0:00:00,4937414,5098506
COL00749,B002,2025-11-09 0:00:00,2147086,1790801
COL00750,B005,2024-01-25 0:00:00,4751914,5157412
COL00751,B007,2023-05-10 0:00:00,1102448,872252
COL00752,B004,2025-10-31 0:00:00,2576180,2362928
COL00753,B008,2024-08-09 0:00:00,568112,537065
COL00754,B003,2023-05-25 0:00:00,3268432,2472597
COL00755,B008,2025-10-16 0:00:00,3052921,3447351
COL00756,B003,2025-12-24 0:00:00,3591214,3581285
COL00757,B008,2023-01-10 0:00:00,3483746,3019499
COL00758,B004,2024-09-23 0:00:00,607522,536501
COL00759,B002,2025-11-20 0:00:00,4611731,4598434
COL00760,B004,2023-03-19 0:00:00,4226448,3971415
COL00761,B003,2024-05-10 0:00:00,4074988,3872429
COL00762,B001,2024-02-16 0:00:00,4591202,3934429
COL00763,B006,2025-04-22 0:00:00,3106159,3255635
COL00764,B001,2024-10-08 0:00:00,1173785,937597
COL00765,B007,2023-10-01 0:00:00,2207274,2225080
COL00766,B003,2025-10-07 0:00:00,1936905,2159819
COL00767,B005,2023-07-01 0:00:00,4093023,3201218
COL00768,B004,2024-08-13 0:00:00,4117572,3856587
COL00769,B005,2025-03-30 0:00:00,915357,1044433
COL00770,B002,2025-05-07 0:00:00,3220329,2560290
COL00771,B008,2025-01-02 0:00:00,2005563,1650484
COL00772,B008,2023-08-08 0:00:00,4877830,3813310
COL00773,B003,2024-12-19 0:00:00,4459907,3949183
COL00774,B006,2025-06-14 0:00:00,4910966,4310121
COL00775,B007,2023-05-25 0:00:00,1396691,1342377
COL00776,B008,2023-11-26 0:00:00,2556269,2725609
COL00777,B007,2023-01-01 0:00:00,3540811,3516676
COL00778,B002,2023-06-09 0:00:00,3663075,3199338
COL00779,B005,2025-05-18 0:00:00,3817260,3849098
COL00780,B002,2024-08-12 0:00:00,1475542,1250665
COL00781,B002,2023-04-07 0:00:00,3351525,2536009
COL00782,B003,2025-06-05 0:00:00,1491123,1218070
COL00783,B001,2023-03-05 0:00:00,2699459,2837628
COL00784,B001,2023-11-17 0:00:00,924864,737672
COL00785,B002,2023-12-23 0:00:00,1565079,1433087
COL00786,B007,2024-07-25 0:00:00,1120832,1007163
COL00787,B008,2023-03-09 0:00:00,2784876,3062284
COL00788,B007,2025-05-09 0:00:00,2926487,2546053
COL00789,B001,2025-03-27 0:00:00,1691446,1401207
COL00790,B001,2023-09-17 0:00:00,3525725,3218940
COL00791,B007,2025-06-09 0:00:00,877869,682813
COL00792,B006,2024-09-10 0:00:00,2354706,1953663
COL00793,B006,2023-06-27 0:00:00,4127000,3592513
COL00794,B001,2025-04-06 0:00:00,1416172,1505206
COL00795,B004,2025-12-01 0:00:00,2282785,2443089
COL00796,B008,2025-03-07 0:00:00,1026235,1051236
COL00797,B003,2024-07-10 0:00:00,4000292,3100810
COL00798,B002,2023-07-24 0:00:00,619096,685948
COL00799,B008,2025-11-22 0:00:00,2788608,2288203
COL00800,B003,2023-03-03 0:00:00,997734,766193
COL00801,B007,2023-10-23 0:00:00,4322507,4511000
COL00802,B004,2025-12-18 0:00:00,4272183,4583581
COL00803,B001,2023-06-20 0:00:00,741520,613233
COL00804,B008,2025-05-20 0:00:00,744040,845035
COL00805,B005,2025-07-28 0:00:00,2508204,1897702
COL00806,B002,2024-08-31 0:00:00,2226694,2505362
COL00807,B002,2024-12-04 0:00:00,4584689,4693173
COL00808,B004,2025-04-23 0:00:00,3946646,4300543
COL00809,B003,2023-05-14 0:00:00,1489467,1670575
COL00810,B005,2023-11-21 0:00:00,501085,562611
COL00811,B007,2023-10-31 0:00:00,3919480,4355056
COL00812,B006,2024-08-16 0:00:00,2420215,2577971
COL00813,B005,2024-01-30 0:00:00,2421337,2075620
COL00814,B003,2023-09-04 0:00:00,4462404,3667861
COL00815,B006,2025-12-10 0:00:00,3669133,3792856
COL00816,B008,2024-04-28 0:00:00,4699312,3857747
COL00817,B005,2025-03-03 0:00:00,1432229,1357136
COL00818,B003,2025-08-11 0:00:00,4268654,3543798
COL00819,B002,2024-12-15 0:00:00,1393606,1344906
COL00820,B004,2023-04-30 0:00:00,3422826,2726881
COL00821,B002,2023-10-22 0:00:00,1276871,999419
COL00822,B005,2024-06-18 0:00:00,3244421,3339693
COL00823,B005,2024-07-31 0:00:00,1833378,1505011
COL00824,B008,2024-11-17 0:00:00,2686588,3074869
COL00825,B003,2025-11-07 0:00:00,1300839,1130101
COL00826,B004,2023-04-11 0:00:00,1053233,1067425
COL00827,B003,2025-06-08 0:00:00,1060060,1028838
COL00828,B004,2024-09-05 0:00:00,2293412,2348347
COL00829,B004,2025-11-24 0:00:00,3117670,3285483
COL00830,B006,2025-03-01 0:00:00,3303901,3278386
COL00831,B005,2024-04-21 0:00:00,2436242,2782440
COL00832,B007,2024-11-27 0:00:00,3686871,3174257
COL00833,B007,2023-05-24 0:00:00,687284,717441
COL00834,B007,2025-01-13 0:00:00,1546852,1599671
COL00835,B008,2024-05-21 0:00:00,3540524,3377129
COL00836,B008,2025-05-19 0:00:00,4807650,4319166
COL00837,B001,2024-06-02 0:00:00,2792755,2874207
COL00838,B006,2024-04-15 0:00:00,1140184,989380
COL00839,B008,2023-07-06 0:00:00,2654932,2675198
COL00840,B005,2023-09-01 0:00:00,3236144,3241572
COL00841,B004,2025-03-20 0:00:00,2582193,2681478
COL00842,B006,2025-06-30 0:00:00,2404977,1866998
COL00843,B002,2023-06-15 0:00:00,1225106,1148806
COL00844,B007,2025-01-22 0:00:00,827241,829322
COL00845,B002,2025-07-12 0:00:00,611252,609383
COL00846,B005,2024-09-18 0:00:00,1490593,1470783
COL00847,B002,2024-05-25 0:00:00,2252324,2259218
COL00848,B006,2024-11-21 0:00:00,2763766,2930841
COL00849,B002,2024-07-27 0:00:00,1544840,1412211
COL00850,B003,2025-06-22 0:00:00,2610105,2982567
COL00851,B006,2023-01-17 0:00:00,2961547,2307175
COL00852,B007,2024-06-04 0:00:00,612833,614071
COL00853,B007,2024-02-29 0:00:00,3098992,2344376
COL00854,B004,2024-02-27 0:00:00,3816703,2934895
COL00855,B008,2023-05-23 0:00:00,2395980,2664485
COL00856,B008,2024-02-12 0:00:00,4345360,3357806
COL00857,B001,2023-03-04 0:00:00,502151,576201
COL00858,B004,2025-12-29 0:00:00,1944499,1808642
COL00859,B006,2024-03-16 0:00:00,3906462,3786014
COL00860,B007,2024-10-05 0:00:00,1541032,1674127
COL00861,B008,2023-10-16 0:00:00,4556118,4329591
COL00862,B008,2023-11-06 0:00:00,2679640,2469486
COL00863,B005,2025-04-23 0:00:00,1326901,1332327
COL00864,B004,2024-07-15 0:00:00,1327168,1261052
COL00865,B007,2024-11-27 0:00:00,3033739,3253271
COL00866,B006,2024-09-06 0:00:00,3713169,3545282
COL00867,B007,2025-09-20 0:00:00,2451175,2092554
COL00868,B008,2025-11-16 0:00:00,548775,609750
COL00869,B007,2023-07-27 0:00:00,1398454,1433073
COL00870,B007,2024-10-04 0:00:00,2318885,2064172
COL00871,B008,2023-01-22 0:00:00,719125,795959
COL00872,B007,2023-12-13 0:00:00,1954708,1899323
COL00873,B008,2025-08-12 0:00:00,3917486,4215924
COL00874,B002,2023-07-15 0:00:00,2103777,1800022
COL00875,B008,2023-08-21 0:00:00,2193369,2044944
COL00876,B006,2025-11-17 0:00:00,1959891,2224210
COL00877,B003,2023-06-15 0:00:00,1425598,1563081
COL00878,B005,2023-12-06 0:00:00,3422498,2912175
COL00879,B006,2025-10-22 0:00:00,2713627,2090365
COL00880,B007,2023-11-05 0:00:00,4964331,4121007
COL00881,B008,2023-03-17 0:00:00,4529801,4601855
COL00882,B005,2025-03-27 0:00:00,1252868,1035560
COL00883,B008,2023-03-18 0:00:00,2107607,2118624
COL00884,B004,2024-06-04 0:00:00,2310083,2316761
COL00885,B006,2024-07-06 0:00:00,4619128,4648545
COL00886,B005,2024-08-02 0:00:00,2862847,2393881
COL00887,B006,2023-03-14 0:00:00,2146548,1706799
COL00888,B005,2024-06-24 0:00:00,4104877,4372056
COL00889,B001,2025-03-19 0:00:00,2566504,2947567
COL00890,B008,2025-01-18 0:00:00,1566883,1222352
COL00891,B006,2024-01-18 0:00:00,1525448,1433891
COL00892,B002,2025-12-10 0:00:00,4231472,4309389
COL00893,B004,2024-03-28 0:00:00,4589671,3755177
COL00894,B007,2023-07-22 0:00:00,3448438,2766070
COL00895,B003,2024-12-29 0:00:00,2444479,2144641
COL00896,B007,2025-12-20 0:00:00,3673704,3534302
COL00897,B007,2024-05-05 0:00:00,4701362,3886551
COL00898,B001,2024-11-26 0:00:00,3356926,3151198
COL00899,B005,2023-01-17 0:00:00,4532139,4253124
COL00900,B002,2023-03-07 0:00:00,1385139,1093345
COL00901,B003,2024-02-20 0:00:00,3598227,3537652
COL00902,B006,2025-08-26 0:00:00,4976249,5012518
COL00903,B004,2025-10-24 0:00:00,4659756,3968053
COL00904,B005,2023-05-16 0:00:00,2434088,2646366
