LoanID,CustomerID,BranchID,Product,DisbursementDate,DisbursedAmount,OutstandingBalance,InterestRate,EMI,DelinquentDays,NPAFlag
L000278,C01610,B004,Business Loan,2025-08-18 0:00:00,3193874,1351412,16.09,56083,142,Yes
L000279,C02040,B001,Home Loan,2024-11-09 0:00:00,3239094,1788793,14.06,10393,21,No
L000280,C00660,B005,Auto Loan,2024-12-18 0:00:00,6498657,6242669,17.11,55749,98,Yes
L000281,C01969,B006,Personal Loan,2023-08-23 0:00:00,3243572,2886751,15.25,80110,32,No
L000282,C01623,B008,Personal Loan,2025-10-25 0:00:00,685349,678418,8.81,49253,41,No
L000283,C02922,B002,Business Loan,2023-10-20 0:00:00,9526576,4979190,13.47,76699,53,No
L000284,C01727,B005,Personal Loan,2025-06-11 0:00:00,7226079,1767220,10.82,81313,140,Yes
L000285,C00583,B008,Business Loan,2024-07-02 0:00:00,7958823,5021220,15.17,106846,13,No
L000286,C02983,B008,Auto Loan,2025-07-07 0:00:00,495068,386170,10.51,105036,73,No
L000287,C01645,B003,Home Loan,2024-07-22 0:00:00,1546196,1442939,15.34,94888,88,No
L000288,C01878,B002,Home Loan,2023-08-29 0:00:00,4735282,2634806,8.47,89761,12,No
L000289,C01648,B005,Auto Loan,2024-03-22 0:00:00,319429,115958,14.75,27912,135,Yes
L000290,C02640,B007,Auto Loan,2025-11-05 0:00:00,1521107,340533,14.58,25403,19,No
L000291,C02388,B006,Business Loan,2024-01-05 0:00:00,9405522,3089439,10,40794,56,No
L000292,C01761,B006,Home Loan,2023-08-01 0:00:00,6131182,3946908,15.8,38372,77,No
L000293,C02371,B003,Business Loan,2023-05-29 0:00:00,1784737,946805,15.32,87730,46,No
L000294,C02622,B003,Personal Loan,2024-01-17 0:00:00,5903183,4339092,10.77,85901,90,No
L000295,C01201,B003,Home Loan,2025-12-20 0:00:00,3365197,2656725,11.82,86475,38,No
L000296,C02026,B001,Auto Loan,2024-12-29 0:00:00,3130541,729972,16.19,112628,27,No
L000297,C02424,B004,Business Loan,2025-12-07 0:00:00,3327650,1164179,9.19,52008,110,Yes
L000298,C02189,B002,Business Loan,2023-07-21 0:00:00,5300363,2578174,14.45,9160,31,No
L000299,C01831,B003,Business Loan,2024-07-10 0:00:00,4860553,1356018,13.85,90687,31,No
L000300,C00049,B001,Business Loan,2023-02-25 0:00:00,8020920,2896880,16.46,115038,95,Yes
L000301,C01328,B004,Personal Loan,2023-10-23 0:00:00,803311,290375,14.53,103769,141,Yes
L000302,C02204,B001,Auto Loan,2025-08-30 0:00:00,1927404,500907,17.96,90335,0,No
L000303,C01781,B007,Personal Loan,2023-12-23 0:00:00,3660172,2512848,8.34,18578,118,Yes
L000304,C02541,B002,Auto Loan,2025-09-09 0:00:00,9538818,6187586,14.6,3391,102,Yes
L000305,C02449,B006,Business Loan,2023-11-14 0:00:00,9642259,8817995,10.57,115775,22,No
L000306,C01083,B005,Home Loan,2025-10-27 0:00:00,9191827,8065614,14.5,99853,90,No
L000307,C02288,B001,Business Loan,2024-08-21 0:00:00,2405084,2203004,13.89,54098,43,No
L000308,C02939,B007,Home Loan,2024-08-23 0:00:00,6936248,3916455,12.85,93875,149,Yes
L000309,C01130,B006,Auto Loan,2024-07-08 0:00:00,2581813,1978707,11.71,11625,109,Yes
L000310,C00791,B008,Auto Loan,2023-04-30 0:00:00,4776556,4466111,9,70006,17,No
L000311,C01526,B004,Personal Loan,2023-10-30 0:00:00,517247,264963,17.74,34899,5,No
L000312,C00420,B004,Personal Loan,2023-11-05 0:00:00,476695,381861,14.05,53994,140,Yes
L000313,C00402,B006,Personal Loan,2024-10-27 0:00:00,8723235,7308087,14.41,87532,79,No
L000314,C01106,B001,Home Loan,2024-08-27 0:00:00,6453918,4067309,12.7,92530,24,No
L000315,C00714,B004,Business Loan,2024-10-22 0:00:00,8358808,6113099,7.98,71990,4,No
L000316,C02675,B008,Home Loan,2025-03-06 0:00:00,2441721,833994,7.03,7728,19,No
L000317,C00831,B008,Home Loan,2024-10-22 0:00:00,6911355,6534187,15.93,88962,81,No
L000318,C00743,B002,Home Loan,2025-01-12 0:00:00,9232899,8749214,11.94,35726,117,Yes
L000319,C02349,B005,Auto Loan,2024-02-29 0:00:00,2175041,1916634,10.01,59305,71,No
L000320,C02417,B006,Home Loan,2025-10-21 0:00:00,4251226,3849119,10.51,108724,83,No
L000321,C00486,B008,Home Loan,2023-06-04 0:00:00,5894754,2126409,8.91,75356,100,Yes
L000322,C00334,B001,Auto Loan,2025-05-25 0:00:00,4019353,2805183,12.52,103844,144,Yes
L000323,C01752,B007,Home Loan,2024-03-01 0:00:00,1214552,934763,8.49,8330,34,No
L000324,C01188,B004,Auto Loan,2025-06-28 0:00:00,1399350,630901,17.7,94711,31,No
L000325,C00386,B001,Home Loan,2024-02-13 0:00:00,8560231,1839446,9.05,32398,23,No
L000326,C01879,B005,Home Loan,2025-08-24 0:00:00,3364776,1176700,14.17,97689,82,No
L000327,C01540,B001,Personal Loan,2023-09-18 0:00:00,2143453,1276404,14.07,43493,24,No
L000328,C00260,B002,Home Loan,2025-12-29 0:00:00,5080190,2055343,9.34,39367,19,No
L000329,C01805,B005,Personal Loan,2023-11-04 0:00:00,7926229,2800171,7.29,90997,101,Yes
L000330,C01645,B008,Home Loan,2024-08-10 0:00:00,4387299,3476930,10.38,43253,29,No
L000331,C01136,B007,Personal Loan,2023-08-29 0:00:00,2160074,842267,14.65,49513,46,No
L000332,C02170,B003,Auto Loan,2024-03-09 0:00:00,1773755,1766708,11.83,104321,100,Yes
L000333,C01513,B008,Auto Loan,2024-01-07 0:00:00,1467692,1130752,10.81,57819,60,No
L000334,C00082,B008,Personal Loan,2024-07-20 0:00:00,2468030,1020764,9.43,104951,126,Yes
L000335,C01435,B002,Personal Loan,2025-03-12 0:00:00,3031534,2967247,11.17,54512,48,No
L000336,C02766,B001,Home Loan,2025-06-29 0:00:00,7123804,2985016,14.14,14166,119,Yes
L000337,C01161,B008,Business Loan,2025-02-11 0:00:00,8101403,2198251,9.56,59372,52,No
L000338,C01169,B007,Home Loan,2023-04-24 0:00:00,3722747,775644,11.05,8021,129,Yes
L000339,C00138,B002,Business Loan,2024-08-25 0:00:00,8754931,5038299,15.37,45350,89,No
L000340,C00258,B003,Personal Loan,2024-02-05 0:00:00,8028577,7840122,14.04,25169,9,No
L000341,C02453,B005,Auto Loan,2025-10-18 0:00:00,7841091,4086637,17.07,5094,77,No
L000342,C00881,B004,Auto Loan,2023-03-30 0:00:00,7120082,5869321,13.71,37613,23,No
L000343,C02471,B003,Home Loan,2025-01-24 0:00:00,9080053,7466319,9.33,11665,44,No
L000344,C00504,B006,Personal Loan,2023-07-30 0:00:00,3354418,1815897,10.04,82380,24,No
L000345,C00011,B005,Personal Loan,2024-07-16 0:00:00,6830234,5646563,11.89,3671,148,Yes
L000346,C02841,B007,Auto Loan,2023-11-08 0:00:00,8705501,4542587,15.49,100732,134,Yes
L000347,C01281,B006,Auto Loan,2024-03-28 0:00:00,5625068,4263132,14.15,112193,33,No
L000348,C00238,B003,Business Loan,2023-10-20 0:00:00,6671260,4950224,14.09,77422,104,Yes
L000349,C00912,B007,Business Loan,2024-09-18 0:00:00,9565464,5720539,14.52,58470,76,No
L000350,C01173,B004,Home Loan,2024-05-11 0:00:00,205519,140104,9.18,12843,143,Yes
L000351,C02632,B007,Home Loan,2025-01-14 0:00:00,7346951,4850126,13.07,101745,85,No
L000352,C01768,B001,Home Loan,2024-06-27 0:00:00,7173525,1583364,17.05,21716,123,Yes
L000353,C00674,B002,Business Loan,2023-12-19 0:00:00,2831069,906295,7.97,110381,4,No
L000354,C02519,B005,Business Loan,2025-10-01 0:00:00,6123961,4926598,13.78,77572,40,No
L000355,C02444,B006,Home Loan,2024-11-25 0:00:00,1211125,439630,15.11,21212,116,Yes
L000356,C01473,B006,Business Loan,2025-12-19 0:00:00,2187610,2025611,17.86,34635,53,No
L000357,C02701,B006,Auto Loan,2023-10-18 0:00:00,1729841,674842,11.36,100778,149,Yes
L000358,C00258,B007,Home Loan,2023-12-05 0:00:00,9164455,3711154,7.34,49279,123,Yes
L000359,C02403,B002,Business Loan,2024-11-03 0:00:00,697459,264831,12.21,46544,87,No
L000360,C02938,B008,Home Loan,2024-03-03 0:00:00,6830440,4732713,9.7,62047,80,No
L000361,C01348,B004,Auto Loan,2024-06-01 0:00:00,4013210,2192606,9.15,109987,76,No
L000362,C01920,B006,Personal Loan,2025-09-04 0:00:00,568492,528091,14.43,5611,41,No
L000363,C02757,B003,Auto Loan,2024-08-03 0:00:00,4969034,4580428,16.27,19690,144,Yes
L000364,C00329,B007,Personal Loan,2025-06-11 0:00:00,295665,260249,16.65,74769,91,Yes
L000365,C02812,B008,Auto Loan,2023-01-12 0:00:00,9661462,2570618,13.68,34969,96,Yes
L000366,C01592,B003,Home Loan,2024-11-21 0:00:00,7587783,2908493,7.91,97415,69,No
L000367,C01086,B002,Business Loan,2025-10-10 0:00:00,9915159,4261715,10.08,119661,70,No
L000368,C00403,B006,Auto Loan,2023-10-16 0:00:00,1504513,1050257,10.38,17695,54,No
L000369,C02851,B006,Business Loan,2024-08-06 0:00:00,3351671,2180566,16.72,111202,28,No
L000370,C00601,B006,Business Loan,2025-01-09 0:00:00,977784,367091,16.65,75191,61,No
L000371,C00790,B008,Auto Loan,2025-11-21 0:00:00,6533108,1987992,8.88,35666,5,No
L000372,C02521,B005,Personal Loan,2023-04-21 0:00:00,2419706,921969,14.29,112365,20,No
L000373,C00161,B001,Auto Loan,2023-01-06 0:00:00,588038,244025,10.42,22411,77,No
L000374,C01554,B008,Personal Loan,2024-03-23 0:00:00,5478479,4237798,8.69,82398,28,No
L000375,C01074,B001,Home Loan,2023-10-28 0:00:00,8333319,8260995,13.37,4664,81,No
L000376,C00610,B002,Personal Loan,2023-03-01 0:00:00,591076,334211,13.56,15456,59,No
L000377,C00257,B002,Home Loan,2023-07-23 0:00:00,494616,205965,13.06,77779,123,Yes
L000378,C00487,B003,Auto Loan,2023-07-30 0:00:00,1432330,1227852,10.8,44818,32,No
L000379,C01418,B008,Auto Loan,2024-03-18 0:00:00,1236658,1170198,14.16,10203,22,No
L000380,C01593,B006,Auto Loan,2023-04-05 0:00:00,1614235,703875,9.11,12537,36,No
L000381,C02440,B004,Personal Loan,2025-09-17 0:00:00,6690589,3436446,12.67,20434,47,No
L000382,C02625,B002,Business Loan,2023-08-01 0:00:00,6119789,4191636,17.6,87575,26,No
L000383,C02092,B001,Business Loan,2023-11-20 0:00:00,7043331,1791822,17.47,48549,21,No
L000384,C01723,B003,Auto Loan,2025-05-17 0:00:00,1241852,759247,16.8,107448,19,No
L000385,C01731,B006,Home Loan,2025-05-07 0:00:00,4894113,2631824,7.56,69000,34,No
L000386,C00959,B005,Auto Loan,2023-10-28 0:00:00,4799450,1941920,15.11,7941,69,No
L000387,C00717,B007,Home Loan,2025-04-28 0:00:00,9081182,4487650,8.46,109750,100,Yes
L000388,C01458,B004,Auto Loan,2023-10-04 0:00:00,7678440,5854559,11.92,30366,78,No
L000389,C00647,B006,Auto Loan,2025-07-28 0:00:00,1532679,749199,15.16,75726,120,Yes
L000390,C02157,B007,Business Loan,2025-11-19 0:00:00,7198176,2398027,9.91,91844,89,No
L000391,C00191,B004,Personal Loan,2023-10-22 0:00:00,1359647,992340,15.45,59580,17,No
L000392,C01023,B004,Personal Loan,2024-01-01 0:00:00,7355545,4310185,9.43,51526,25,No
L000393,C02890,B001,Personal Loan,2024-12-30 0:00:00,4369719,2037234,15.07,44993,98,Yes
L000394,C01094,B001,Business Loan,2024-08-13 0:00:00,9502087,7968744,8.79,64301,6,No
L000395,C00596,B007,Auto Loan,2024-01-22 0:00:00,3325429,968645,8.13,72399,82,No
L000396,C01690,B006,Business Loan,2025-05-22 0:00:00,8350961,3750868,9.08,116759,130,Yes
L000397,C01348,B002,Home Loan,2023-09-04 0:00:00,6821258,5456147,8.75,61588,9,No
L000398,C02892,B005,Auto Loan,2024-11-08 0:00:00,7854020,7361657,14.46,8426,0,No
L000399,C01454,B001,Personal Loan,2024-04-08 0:00:00,2442217,2384387,11.84,55226,95,Yes
L000400,C01755,B003,Auto Loan,2024-05-27 0:00:00,7886006,3836666,9.42,45622,128,Yes
L000401,C02156,B004,Business Loan,2023-02-16 0:00:00,351497,141208,13.36,31133,27,No
L000402,C02014,B006,Business Loan,2025-03-28 0:00:00,4122929,3935330,16.56,91188,128,Yes
L000403,C02233,B003,Home Loan,2025-03-23 0:00:00,6024390,4019608,11.91,17139,65,No
L000404,C02721,B006,Personal Loan,2024-11-01 0:00:00,335342,325249,13.33,35391,91,Yes
L000405,C01853,B002,Personal Loan,2025-03-16 0:00:00,4175024,863685,16.46,75816,114,Yes
L000406,C01767,B008,Home Loan,2024-04-26 0:00:00,2607261,2169360,9.41,93542,146,Yes
L000407,C00808,B003,Home Loan,2025-12-19 0:00:00,4824908,3885466,11.09,108833,26,No
L000408,C01743,B007,Home Loan,2025-03-18 0:00:00,761733,453756,16.96,15704,116,Yes
L000409,C02401,B008,Personal Loan,2024-12-18 0:00:00,9836537,6354002,8.15,113245,47,No
L000410,C02440,B006,Business Loan,2024-02-28 0:00:00,7662382,4440477,17.84,46652,92,Yes
L000411,C00838,B003,Personal Loan,2025-06-21 0:00:00,5293645,1787448,10.03,86375,139,Yes
L000412,C02963,B004,Auto Loan,2025-05-14 0:00:00,7089986,5242802,16.71,15537,124,Yes
L000413,C00308,B003,Home Loan,2023-02-25 0:00:00,6509761,4869710,13.85,21849,141,Yes
L000414,C02483,B007,Auto Loan,2025-05-30 0:00:00,8238908,4273450,13.01,41961,47,No
L000415,C00679,B007,Auto Loan,2025-09-29 0:00:00,821140,712143,12.08,42962,96,Yes
L000416,C00920,B001,Home Loan,2025-01-18 0:00:00,9331324,2460954,7.8,111856,6,No
L000417,C02196,B003,Personal Loan,2025-04-05 0:00:00,6867582,4164423,8.78,99240,129,Yes
L000418,C02064,B003,Home Loan,2025-02-19 0:00:00,1994933,692999,15.48,119342,62,No
L000419,C01329,B005,Auto Loan,2024-11-16 0:00:00,1599496,1132151,13.13,77671,39,No
L000420,C02851,B005,Business Loan,2023-07-25 0:00:00,3804427,2103544,11.4,28413,45,No
L000421,C02329,B001,Personal Loan,2024-12-18 0:00:00,1959354,1556175,12.39,74201,1,No
L000422,C02332,B008,Personal Loan,2025-01-10 0:00:00,4558175,2697291,7.24,15126,2,No
L000423,C00915,B007,Auto Loan,2024-06-28 0:00:00,146138,39081,13.76,104809,108,Yes
L000424,C02501,B004,Auto Loan,2025-12-17 0:00:00,7989570,5377387,17.36,17143,101,Yes
L000425,C02081,B003,Auto Loan,2023-11-07 0:00:00,2194881,622943,10.26,64140,10,No
L000426,C02213,B004,Home Loan,2023-12-29 0:00:00,6683291,5800748,14.79,110997,124,Yes
L000427,C02069,B008,Personal Loan,2023-07-23 0:00:00,326504,224606,13.2,28494,81,No
L000428,C01421,B002,Business Loan,2025-01-16 0:00:00,1712504,1222815,17.4,37116,124,Yes
L000429,C02175,B007,Auto Loan,2025-05-21 0:00:00,5401837,4353071,11.32,41573,10,No
L000430,C02215,B001,Personal Loan,2023-09-14 0:00:00,8784785,7433465,16.84,40389,104,Yes
L000431,C00925,B007,Home Loan,2024-04-02 0:00:00,8393083,6905356,13.12,115185,5,No
L000432,C02950,B008,Auto Loan,2024-09-09 0:00:00,4500324,3753208,14.64,114976,1,No
L000433,C01019,B007,Business Loan,2025-03-12 0:00:00,3865627,1681747,16.83,63913,123,Yes
L000434,C02012,B006,Auto Loan,2025-04-07 0:00:00,6458706,3791713,16.5,66574,131,Yes
L000435,C00671,B007,Auto Loan,2023-04-20 0:00:00,3102372,776349,10.02,68483,41,No
L000436,C00637,B002,Personal Loan,2025-05-17 0:00:00,7540217,1749346,9.02,107330,67,No
L000437,C00470,B002,Home Loan,2025-08-24 0:00:00,4556372,4014073,12.68,55254,124,Yes
L000438,C00753,B008,Home Loan,2025-03-18 0:00:00,5000759,1679742,12.93,67296,44,No
L000439,C01612,B004,Personal Loan,2024-04-14 0:00:00,1898845,618582,11.54,11463,63,No
L000440,C00283,B003,Business Loan,2025-03-17 0:00:00,6373225,5908293,14,88615,103,Yes
L000441,C02015,B006,Business Loan,2023-03-07 0:00:00,8231991,4909452,10.51,16360,122,Yes
L000442,C00610,B008,Auto Loan,2023-08-18 0:00:00,5462194,3501367,11.56,119735,86,No
L000443,C01118,B002,Home Loan,2023-09-02 0:00:00,6372718,2683177,11.39,29712,119,Yes
L000444,C02954,B002,Home Loan,2023-02-18 0:00:00,587054,328699,7.18,34398,127,Yes
L000445,C01379,B003,Auto Loan,2025-12-02 0:00:00,1117047,279158,12.38,21986,141,Yes
L000446,C00525,B003,Business Loan,2023-09-12 0:00:00,5496703,3487449,11.49,100842,149,Yes
L000447,C00713,B002,Business Loan,2025-08-03 0:00:00,1201650,643867,14.14,119649,50,No
L000448,C02297,B002,Auto Loan,2023-02-08 0:00:00,845299,398847,7.55,114828,19,No
L000449,C01451,B008,Auto Loan,2025-01-05 0:00:00,6068350,1983420,12.51,33765,51,No
L000450,C01781,B002,Business Loan,2024-10-11 0:00:00,2191900,1351670,7.53,3522,28,No
L000451,C01353,B007,Personal Loan,2025-12-02 0:00:00,5977579,3696265,16.23,80092,149,Yes
L000452,C02816,B004,Auto Loan,2025-02-18 0:00:00,5852998,2457570,7.58,64345,74,No
L000453,C00668,B008,Auto Loan,2024-11-30 0:00:00,8093216,5768852,13.83,105920,139,Yes
L000454,C01071,B007,Home Loan,2024-07-29 0:00:00,4178443,3283685,14.29,26494,55,No
L000455,C00166,B003,Auto Loan,2024-09-14 0:00:00,4292845,2731061,16.7,53207,150,Yes
L000456,C01867,B006,Business Loan,2024-05-31 0:00:00,7200483,2264823,11.57,54525,105,Yes
L000457,C02352,B006,Business Loan,2025-12-19 0:00:00,5597273,3745758,11.33,73734,132,Yes
L000458,C00465,B007,Business Loan,2025-01-08 0:00:00,524641,318056,12.62,13694,73,No
L000459,C02561,B002,Home Loan,2025-01-29 0:00:00,4146505,2881163,7.32,22868,103,Yes
L000460,C02048,B008,Business Loan,2024-01-12 0:00:00,5834703,1189871,9.99,95139,44,No
L000461,C02234,B006,Auto Loan,2023-09-12 0:00:00,1536613,863318,13.49,76480,82,No
L000462,C01207,B006,Auto Loan,2025-04-03 0:00:00,8573784,7357991,7.52,111941,142,Yes
L000463,C02782,B001,Personal Loan,2023-10-03 0:00:00,4510066,2396949,13.69,62950,45,No
L000464,C01967,B004,Business Loan,2024-10-28 0:00:00,1340537,1230997,17.48,9317,70,No
L000465,C00462,B007,Home Loan,2024-08-03 0:00:00,754685,409688,9.12,98778,138,Yes
L000466,C00328,B006,Home Loan,2025-11-20 0:00:00,7268815,6629062,17.07,25131,49,No
L000467,C00908,B001,Auto Loan,2025-09-03 0:00:00,2205992,1787877,17.41,13335,89,No
L000468,C00540,B005,Business Loan,2023-11-30 0:00:00,8978386,3403708,14.28,119159,116,Yes
L000469,C01384,B004,Personal Loan,2023-07-29 0:00:00,4746076,1068306,11.36,93394,144,Yes
L000470,C02448,B007,Auto Loan,2025-01-10 0:00:00,9854030,6409493,8.03,8571,22,No
L000471,C00161,B006,Home Loan,2025-07-24 0:00:00,3072279,2640738,7.38,61036,69,No
L000472,C02725,B007,Home Loan,2025-11-06 0:00:00,7092702,6034082,10.42,20956,135,Yes
L000473,C02436,B002,Personal Loan,2023-08-26 0:00:00,9102421,8608925,17.9,109768,48,No
L000474,C00191,B003,Business Loan,2024-05-17 0:00:00,6380692,5497095,7.71,99044,89,No
L000475,C02625,B008,Business Loan,2024-10-17 0:00:00,5119753,5029875,17.5,55656,3,No
L000476,C02882,B008,Business Loan,2023-08-23 0:00:00,9176999,6131628,9.45,60858,109,Yes
L000477,C01461,B004,Home Loan,2025-01-28 0:00:00,4806515,2495549,12.19,49079,47,No
L000478,C00275,B001,Business Loan,2025-12-10 0:00:00,1753392,859506,14.19,37096,100,Yes
L000479,C00145,B002,Auto Loan,2023-09-02 0:00:00,1194377,665349,7.04,45634,80,No
L000480,C01281,B003,Personal Loan,2025-12-11 0:00:00,1022694,565239,7.47,44153,120,Yes
L000481,C00242,B008,Home Loan,2025-06-19 0:00:00,3205332,981905,11.57,81786,81,No
L000482,C02419,B006,Personal Loan,2023-04-19 0:00:00,3994552,2536319,15.03,101367,23,No
L000483,C01684,B002,Home Loan,2023-11-04 0:00:00,4074816,1649356,15.9,116484,62,No
L000484,C00547,B002,Home Loan,2025-10-26 0:00:00,2314326,1091940,10.79,57318,60,No
L000485,C02593,B001,Home Loan,2025-01-19 0:00:00,3156863,2746857,9.16,85033,148,Yes
L000486,C02199,B004,Personal Loan,2024-03-29 0:00:00,7337826,4367869,16.06,86366,148,Yes
L000487,C01802,B008,Personal Loan,2024-01-02 0:00:00,8735527,4712988,7.34,5153,40,No
L000488,C01407,B007,Auto Loan,2025-12-13 0:00:00,3780476,2141749,12.35,79613,16,No
L000489,C02299,B004,Personal Loan,2025-11-14 0:00:00,8731739,6292289,15.84,66478,121,Yes
L000490,C02805,B002,Home Loan,2025-05-24 0:00:00,1983106,1401214,8.78,74082,147,Yes
L000491,C01906,B008,Personal Loan,2023-06-01 0:00:00,2287808,563445,12.84,68622,11,No
L000492,C01245,B006,Personal Loan,2024-06-17 0:00:00,2583272,1851756,11.44,4383,98,Yes
L000493,C02982,B008,Auto Loan,2024-06-22 0:00:00,2867429,1654109,8.04,64574,143,Yes
L000494,C02623,B004,Business Loan,2024-12-02 0:00:00,3381063,1030874,10.87,84475,23,No
L000495,C00593,B005,Business Loan,2023-05-04 0:00:00,8769153,2520725,10.71,49959,111,Yes
L000496,C02506,B003,Personal Loan,2025-07-22 0:00:00,5641580,3436421,15.71,24059,62,No
L000497,C00882,B003,Home Loan,2023-12-10 0:00:00,7619627,6802618,17.01,113396,147,Yes
L000498,C00674,B005,Business Loan,2023-04-17 0:00:00,1905119,1766243,16.63,4066,105,Yes
L000499,C02295,B002,Personal Loan,2025-03-13 0:00:00,8085945,2050606,9.8,10691,43,No
L000500,C02492,B008,Auto Loan,2023-04-16 0:00:00,4523282,4192988,15.54,99650,79,No
L000501,C00002,B008,Auto Loan,2025-12-27 0:00:00,8964818,4222796,17.56,17070,14,No
L000502,C01144,B005,Business Loan,2024-09-15 0:00:00,2716502,1787812,7.85,72065,96,Yes
L000503,C01109,B002,Business Loan,2023-01-26 0:00:00,520566,250647,13.85,9111,96,Yes
L000504,C01147,B007,Personal Loan,2025-03-28 0:00:00,600954,512129,8.24,57481,91,Yes
L000505,C00555,B002,Home Loan,2025-05-05 0:00:00,9934058,4398808,16.34,30056,44,No
L000506,C00292,B001,Auto Loan,2024-06-04 0:00:00,316282,287361,10.42,103699,105,Yes
L000507,C01447,B004,Personal Loan,2023-01-16 0:00:00,2739997,1215789,12.77,40560,43,No
L000508,C01108,B002,Auto Loan,2025-10-26 0:00:00,910906,823590,15.08,34335,3,No
L000509,C02294,B005,Auto Loan,2024-12-22 0:00:00,2768518,1419580,8.43,98410,107,Yes
L000510,C02121,B007,Personal Loan,2024-01-26 0:00:00,7286027,5880969,8.37,111347,99,Yes
L000511,C01816,B008,Business Loan,2024-08-13 0:00:00,5445173,4395375,17.16,89794,150,Yes
L000512,C01824,B008,Personal Loan,2024-04-13 0:00:00,235395,221552,16.46,66743,49,No
L000513,C02823,B007,Business Loan,2025-02-02 0:00:00,262025,227205,14.81,23569,29,No
L000514,C01235,B003,Home Loan,2025-10-16 0:00:00,9234162,3588104,8.16,42185,52,No
L000515,C00697,B008,Auto Loan,2024-02-26 0:00:00,7366191,4324773,8.61,91130,123,Yes
L000516,C02693,B007,Home Loan,2024-06-27 0:00:00,9434182,2210040,10.58,112806,91,Yes
L000517,C02494,B005,Business Loan,2025-08-01 0:00:00,5542017,3746866,10.06,107603,45,No
L000518,C00859,B007,Business Loan,2023-06-15 0:00:00,4788024,1347540,11.52,102510,122,Yes
L000519,C00254,B001,Auto Loan,2024-03-08 0:00:00,1352531,1212766,15.05,98991,144,Yes
L000520,C01473,B005,Personal Loan,2025-07-29 0:00:00,7929872,7555952,8.22,26448,128,Yes
L000521,C00932,B001,Personal Loan,2023-06-23 0:00:00,637346,533076,7.34,67877,47,No
L000522,C01332,B004,Auto Loan,2025-01-23 0:00:00,9117058,8460002,15.47,64478,100,Yes
L000523,C00992,B005,Business Loan,2025-09-20 0:00:00,5460280,3673897,12.52,53600,129,Yes
