CustomerID,CustomerName,AgeGroup,Gender,Occupation,IncomeBand,RiskScore
C01974,Customer 1974,36-50,Male,Retired,5L-10L,695
C01975,Customer 1975,36-50,Male,Business,10L-20L,587
C01976,Customer 1976,36-50,Female,Business,>20L,521
C01977,Customer 1977,50+,Female,Professional,>20L,453
C01978,Customer 1978,26-35,Male,Business,<5L,486
C01979,Customer 1979,18-25,Male,Salaried,10L-20L,608
C01980,Customer 1980,50+,Female,Retired,>20L,803
C01981,Customer 1981,36-50,Female,Professional,>20L,312
C01982,Customer 1982,18-25,Female,Salaried,>20L,647
C01983,Customer 1983,18-25,Male,Retired,10L-20L,486
C01984,Customer 1984,36-50,Female,Professional,10L-20L,452
C01985,Customer 1985,50+,Female,Salaried,10L-20L,490
C01986,Customer 1986,18-25,Male,Professional,5L-10L,730
C01987,Customer 1987,50+,Female,Business,5L-10L,849
C01988,Customer 1988,50+,Male,Professional,<5L,805
C01989,Customer 1989,50+,Female,Professional,5L-10L,397
C01990,Customer 1990,26-35,Male,Retired,5L-10L,481
C01991,Customer 1991,18-25,Male,Business,<5L,787
C01992,Customer 1992,50+,Female,Salaried,<5L,630
C01993,Customer 1993,18-25,Male,Salaried,>20L,689
C01994,Customer 1994,36-50,Female,Business,5L-10L,376
C01995,Customer 1995,18-25,Female,Business,>20L,596
C01996,Customer 1996,18-25,Male,Business,<5L,389
C01997,Customer 1997,50+,Female,Business,10L-20L,617
C01998,Customer 1998,26-35,Female,Retired,5L-10L,543
C01999,Customer 1999,36-50,Male,Professional,10L-20L,359
C02000,Customer 2000,50+,Female,Professional,>20L,772
C02001,Customer 2001,50+,Male,Professional,10L-20L,805
C02002,Customer 2002,50+,Female,Business,>20L,875
C02003,Customer 2003,26-35,Female,Professional,5L-10L,747
C02004,Customer 2004,50+,Male,Salaried,>20L,614
C02005,Customer 2005,50+,Male,Business,10L-20L,538
C02006,Customer 2006,36-50,Male,Professional,<5L,615
C02007,Customer 2007,26-35,Male,Salaried,<5L,863
C02008,Customer 2008,50+,Male,Professional,10L-20L,582
C02009,Customer 2009,36-50,Female,Salaried,10L-20L,380
C02010,Customer 2010,26-35,Female,Business,<5L,493
C02011,Customer 2011,36-50,Female,Salaried,<5L,428
C02012,Customer 2012,50+,Male,Retired,10L-20L,744
C02013,Customer 2013,18-25,Male,Professional,5L-10L,500
C02014,Customer 2014,36-50,Male,Salaried,10L-20L,312
C02015,Customer 2015,36-50,Female,Retired,>20L,667
C02016,Customer 2016,50+,Female,Salaried,5L-10L,422
C02017,Customer 2017,18-25,Female,Salaried,10L-20L,606
C02018,Customer 2018,36-50,Male,Salaried,5L-10L,682
C02019,Customer 2019,36-50,Female,Salaried,<5L,324
C02020,Customer 2020,36-50,Male,Retired,10L-20L,776
C02021,Customer 2021,26-35,Male,Retired,>20L,557
C02022,Customer 2022,18-25,Female,Salaried,10L-20L,486
C02023,Customer 2023,18-25,Male,Professional,5L-10L,862
C02024,Customer 2024,50+,Female,Professional,<5L,415
C02025,Customer 2025,26-35,Male,Retired,10L-20L,712
C02026,Customer 2026,50+,Male,Retired,5L-10L,361
C02027,Customer 2027,36-50,Female,Salaried,10L-20L,612
C02028,Customer 2028,50+,Male,Retired,>20L,680
C02029,Customer 2029,18-25,Male,Retired,<5L,775
C02030,Customer 2030,18-25,Male,Professional,<5L,687
C02031,Customer 2031,18-25,Female,Business,<5L,427
C02032,Customer 2032,36-50,Female,Professional,>20L,719
C02033,Customer 2033,50+,Female,Retired,10L-20L,369
C02034,Customer 2034,26-35,Male,Business,5L-10L,479
C02035,Customer 2035,50+,Male,Professional,<5L,818
C02036,Customer 2036,18-25,Female,Retired,5L-10L,746
C02037,Customer 2037,26-35,Male,Business,<5L,502
C02038,Customer 2038,18-25,Male,Business,10L-20L,584
C02039,Customer 2039,50+,Male,Retired,5L-10L,687
C02040,Customer 2040,18-25,Male,Retired,5L-10L,320
C02041,Customer 2041,36-50,Male,Retired,>20L,576
C02042,Customer 2042,18-25,Female,Retired,<5L,880
C02043,Customer 2043,36-50,Male,Professional,10L-20L,669
C02044,Customer 2044,18-25,Male,Professional,<5L,716
C02045,Customer 2045,18-25,Male,Salaried,>20L,653
C02046,Customer 2046,50+,Female,Salaried,10L-20L,607
C02047,Customer 2047,26-35,Female,Salaried,10L-20L,856
C02048,Customer 2048,50+,Female,Business,10L-20L,590
C02049,Customer 2049,36-50,Male,Retired,>20L,646
C02050,Customer 2050,26-35,Female,Salaried,<5L,304
C02051,Customer 2051,18-25,Female,Professional,>20L,414
C02052,Customer 2052,36-50,Female,Retired,5L-10L,368
C02053,Customer 2053,50+,Female,Salaried,>20L,753
C02054,Customer 2054,26-35,Female,Professional,>20L,829
C02055,Customer 2055,18-25,Female,Professional,<5L,501
C02056,Customer 2056,36-50,Male,Business,5L-10L,300
C02057,Customer 2057,50+,Male,Professional,<5L,457
C02058,Customer 2058,18-25,Male,Business,>20L,427
C02059,Customer 2059,26-35,Female,Retired,>20L,732
C02060,Customer 2060,26-35,Male,Professional,>20L,632
C02061,Customer 2061,26-35,Male,Professional,>20L,809
C02062,Customer 2062,18-25,Male,Retired,10L-20L,620
C02063,Customer 2063,26-35,Female,Retired,>20L,498
C02064,Customer 2064,18-25,Male,Salaried,5L-10L,566
C02065,Customer 2065,50+,Male,Retired,>20L,675
C02066,Customer 2066,36-50,Male,Retired,5L-10L,626
C02067,Customer 2067,36-50,Female,Retired,10L-20L,815
C02068,Customer 2068,26-35,Female,Business,>20L,509
C02069,Customer 2069,26-35,Female,Salaried,>20L,853
C02070,Customer 2070,50+,Male,Business,5L-10L,810
C02071,Customer 2071,36-50,Male,Retired,<5L,524
C02072,Customer 2072,36-50,Male,Salaried,5L-10L,421
C02073,Customer 2073,26-35,Female,Business,>20L,493
C02074,Customer 2074,18-25,Female,Business,10L-20L,488
C02075,Customer 2075,26-35,Male,Professional,<5L,687
C02076,Customer 2076,50+,Male,Professional,5L-10L,682
C02077,Customer 2077,50+,Male,Retired,<5L,555
C02078,Customer 2078,36-50,Male,Salaried,<5L,702
C02079,Customer 2079,26-35,Male,Retired,<5L,474
C02080,Customer 2080,26-35,Female,Professional,5L-10L,857
C02081,Customer 2081,18-25,Female,Salaried,<5L,744
C02082,Customer 2082,50+,Male,Salaried,5L-10L,869
C02083,Customer 2083,26-35,Female,Professional,10L-20L,465
C02084,Customer 2084,26-35,Male,Salaried,>20L,793
C02085,Customer 2085,26-35,Female,Salaried,5L-10L,740
C02086,Customer 2086,50+,Male,Retired,>20L,510
C02087,Customer 2087,50+,Male,Business,5L-10L,489
C02088,Customer 2088,36-50,Female,Retired,5L-10L,319
C02089,Customer 2089,18-25,Male,Professional,<5L,556
C02090,Customer 2090,26-35,Male,Retired,10L-20L,779
C02091,Customer 2091,36-50,Male,Business,<5L,830
C02092,Customer 2092,26-35,Female,Salaried,5L-10L,715
C02093,Customer 2093,50+,Female,Professional,>20L,393
C02094,Customer 2094,26-35,Female,Salaried,<5L,743
C02095,Customer 2095,36-50,Female,Professional,>20L,695
C02096,Customer 2096,50+,Female,Business,>20L,694
C02097,Customer 2097,26-35,Female,Professional,10L-20L,592
C02098,Customer 2098,36-50,Male,Business,<5L,667
C02099,Customer 2099,26-35,Female,Retired,10L-20L,510
C02100,Customer 2100,50+,Female,Business,5L-10L,389
C02101,Customer 2101,36-50,Female,Salaried,>20L,623
C02102,Customer 2102,18-25,Male,Professional,5L-10L,555
C02103,Customer 2103,18-25,Male,Salaried,10L-20L,688
C02104,Customer 2104,36-50,Female,Professional,>20L,761
C02105,Customer 2105,36-50,Male,Salaried,<5L,812
C02106,Customer 2106,50+,Male,Business,5L-10L,637
C02107,Customer 2107,36-50,Female,Retired,<5L,849
C02108,Customer 2108,18-25,Male,Salaried,5L-10L,450
C02109,Customer 2109,36-50,Female,Salaried,10L-20L,445
C02110,Customer 2110,36-50,Male,Retired,5L-10L,443
C02111,Customer 2111,36-50,Female,Business,5L-10L,727
C02112,Customer 2112,50+,Male,Professional,>20L,371
C02113,Customer 2113,36-50,Female,Business,10L-20L,367
C02114,Customer 2114,36-50,Female,Business,5L-10L,484
C02115,Customer 2115,36-50,Female,Salaried,5L-10L,869
C02116,Customer 2116,50+,Male,Professional,>20L,703
C02117,Customer 2117,18-25,Male,Business,<5L,613
C02118,Customer 2118,50+,Male,Retired,<5L,352
C02119,Customer 2119,26-35,Male,Retired,5L-10L,518
C02120,Customer 2120,50+,Male,Professional,10L-20L,771
C02121,Customer 2121,18-25,Male,Salaried,5L-10L,702
C02122,Customer 2122,18-25,Female,Salaried,5L-10L,761
C02123,Customer 2123,36-50,Female,Professional,<5L,360
C02124,Customer 2124,18-25,Female,Professional,10L-20L,592
C02125,Customer 2125,18-25,Male,Professional,10L-20L,660
C02126,Customer 2126,50+,Female,Salaried,5L-10L,501
C02127,Customer 2127,50+,Male,Professional,>20L,417
C02128,Customer 2128,26-35,Female,Salaried,10L-20L,897
C02129,Customer 2129,50+,Male,Professional,5L-10L,705
C02130,Customer 2130,26-35,Male,Business,<5L,466
C02131,Customer 2131,36-50,Male,Business,>20L,666
C02132,Customer 2132,18-25,Female,Business,5L-10L,770
C02133,Customer 2133,18-25,Male,Professional,<5L,558
C02134,Customer 2134,36-50,Female,Professional,<5L,810
C02135,Customer 2135,26-35,Female,Professional,<5L,694
C02136,Customer 2136,50+,Male,Salaried,10L-20L,517
C02137,Customer 2137,26-35,Male,Business,5L-10L,830
C02138,Customer 2138,36-50,Male,Retired,5L-10L,642
C02139,Customer 2139,36-50,Female,Professional,10L-20L,657
C02140,Customer 2140,26-35,Male,Salaried,5L-10L,613
C02141,Customer 2141,36-50,Female,Business,<5L,681
C02142,Customer 2142,26-35,Male,Business,10L-20L,807
C02143,Customer 2143,50+,Male,Retired,>20L,539
C02144,Customer 2144,18-25,Female,Salaried,>20L,691
C02145,Customer 2145,26-35,Male,Salaried,>20L,829
C02146,Customer 2146,26-35,Female,Retired,10L-20L,750
C02147,Customer 2147,50+,Male,Professional,>20L,308
C02148,Customer 2148,18-25,Male,Professional,10L-20L,332
C02149,Customer 2149,36-50,Female,Salaried,>20L,400
C02150,Customer 2150,50+,Female,Retired,10L-20L,831
C02151,Customer 2151,18-25,Female,Salaried,>20L,605
C02152,Customer 2152,36-50,Male,Retired,>20L,444
C02153,Customer 2153,18-25,Male,Business,>20L,764
C02154,Customer 2154,26-35,Male,Salaried,>20L,611
C02155,Customer 2155,26-35,Female,Salaried,>20L,536
C02156,Customer 2156,36-50,Male,Business,10L-20L,737
C02157,Customer 2157,36-50,Male,Retired,<5L,482
C02158,Customer 2158,36-50,Male,Retired,5L-10L,343
C02159,Customer 2159,26-35,Female,Professional,<5L,536
C02160,Customer 2160,50+,Female,Professional,<5L,780
C02161,Customer 2161,18-25,Male,Business,10L-20L,705
C02162,Customer 2162,26-35,Female,Retired,<5L,613
C02163,Customer 2163,50+,Male,Retired,>20L,618
C02164,Customer 2164,26-35,Female,Business,5L-10L,328
C02165,Customer 2165,50+,Female,Professional,<5L,696
C02166,Customer 2166,36-50,Female,Salaried,5L-10L,415
C02167,Customer 2167,26-35,Female,Business,5L-10L,462
C02168,Customer 2168,36-50,Male,Salaried,5L-10L,324
C02169,Customer 2169,36-50,Male,Business,5L-10L,860
C02170,Customer 2170,18-25,Female,Professional,10L-20L,501
C02171,Customer 2171,18-25,Female,Business,<5L,774
C02172,Customer 2172,50+,Female,Salaried,>20L,653
C02173,Customer 2173,18-25,Female,Professional,5L-10L,859
C02174,Customer 2174,18-25,Female,Retired,>20L,770
C02175,Customer 2175,36-50,Male,Professional,5L-10L,322
C02176,Customer 2176,36-50,Female,Professional,10L-20L,780
C02177,Customer 2177,26-35,Female,Business,10L-20L,830
C02178,Customer 2178,36-50,Male,Retired,5L-10L,744
C02179,Customer 2179,26-35,Female,Salaried,>20L,757
C02180,Customer 2180,36-50,Male,Retired,10L-20L,639
C02181,Customer 2181,36-50,Female,Salaried,<5L,529
C02182,Customer 2182,36-50,Male,Retired,<5L,560
C02183,Customer 2183,50+,Male,Salaried,10L-20L,334
C02184,Customer 2184,36-50,Female,Professional,5L-10L,688
C02185,Customer 2185,26-35,Female,Salaried,>20L,799
C02186,Customer 2186,36-50,Female,Retired,>20L,411
C02187,Customer 2187,50+,Female,Professional,>20L,752
C02188,Customer 2188,18-25,Female,Salaried,10L-20L,337
C02189,Customer 2189,18-25,Male,Professional,<5L,817
C02190,Customer 2190,36-50,Female,Retired,5L-10L,448
C02191,Customer 2191,50+,Male,Retired,>20L,645
C02192,Customer 2192,36-50,Female,Professional,10L-20L,732
C02193,Customer 2193,36-50,Male,Salaried,>20L,639
C02194,Customer 2194,50+,Male,Business,10L-20L,457
C02195,Customer 2195,18-25,Female,Salaried,5L-10L,594
C02196,Customer 2196,50+,Male,Retired,5L-10L,872
C02197,Customer 2197,36-50,Male,Retired,>20L,772
C02198,Customer 2198,36-50,Female,Professional,10L-20L,407
C02199,Customer 2199,26-35,Female,Business,5L-10L,394
C02200,Customer 2200,26-35,Male,Professional,10L-20L,808
C02201,Customer 2201,18-25,Male,Salaried,<5L,332
C02202,Customer 2202,18-25,Male,Business,>20L,650
C02203,Customer 2203,36-50,Male,Professional,10L-20L,715
C02204,Customer 2204,36-50,Male,Business,<5L,824
C02205,Customer 2205,26-35,Female,Professional,10L-20L,896
C02206,Customer 2206,26-35,Female,Retired,<5L,674
C02207,Customer 2207,26-35,Female,Salaried,5L-10L,345
C02208,Customer 2208,18-25,Female,Business,>20L,323
C02209,Customer 2209,26-35,Female,Retired,>20L,317
C02210,Customer 2210,26-35,Male,Retired,5L-10L,466
C02211,Customer 2211,18-25,Female,Business,10L-20L,619
C02212,Customer 2212,50+,Male,Salaried,5L-10L,560
C02213,Customer 2213,50+,Male,Business,5L-10L,605
C02214,Customer 2214,18-25,Female,Retired,5L-10L,761
C02215,Customer 2215,18-25,Female,Salaried,<5L,371
C02216,Customer 2216,36-50,Male,Professional,>20L,360
C02217,Customer 2217,26-35,Male,Retired,>20L,397
C02218,Customer 2218,18-25,Female,Retired,10L-20L,352
C02219,Customer 2219,36-50,Female,Business,>20L,653
C02220,Customer 2220,50+,Male,Retired,10L-20L,507
C02221,Customer 2221,36-50,Male,Professional,<5L,774
C02222,Customer 2222,26-35,Male,Business,5L-10L,608
C02223,Customer 2223,50+,Female,Professional,>20L,414
C02224,Customer 2224,26-35,Female,Business,>20L,515
C02225,Customer 2225,26-35,Female,Retired,5L-10L,604
C02226,Customer 2226,50+,Female,Salaried,>20L,900
C02227,Customer 2227,36-50,Male,Professional,>20L,451
C02228,Customer 2228,36-50,Female,Business,>20L,457
C02229,Customer 2229,26-35,Male,Business,5L-10L,517
C02230,Customer 2230,26-35,Male,Salaried,<5L,664
C02231,Customer 2231,26-35,Male,Professional,>20L,452
C02232,Customer 2232,36-50,Female,Salaried,>20L,547
C02233,Customer 2233,50+,Male,Business,5L-10L,742
C02234,Customer 2234,36-50,Male,Professional,5L-10L,510
C02235,Customer 2235,26-35,Female,Professional,<5L,885
C02236,Customer 2236,26-35,Male,Professional,10L-20L,310
C02237,Customer 2237,36-50,Female,Business,10L-20L,593
C02238,Customer 2238,50+,Female,Salaried,10L-20L,801
C02239,Customer 2239,36-50,Female,Salaried,10L-20L,731
C02240,Customer 2240,50+,Male,Business,<5L,727
C02241,Customer 2241,50+,Male,Salaried,<5L,427
C02242,Customer 2242,26-35,Female,Salaried,10L-20L,857
C02243,Customer 2243,26-35,Male,Business,>20L,836
C02244,Customer 2244,18-25,Female,Professional,10L-20L,732
C02245,Customer 2245,36-50,Female,Business,>20L,404
C02246,Customer 2246,18-25,Male,Business,5L-10L,594
C02247,Customer 2247,36-50,Male,Retired,<5L,325
C02248,Customer 2248,18-25,Female,Business,5L-10L,501
C02249,Customer 2249,50+,Male,Business,10L-20L,634
C02250,Customer 2250,50+,Female,Retired,5L-10L,502
C02251,Customer 2251,18-25,Female,Business,<5L,746
C02252,Customer 2252,26-35,Male,Business,>20L,463
C02253,Customer 2253,36-50,Female,Professional,5L-10L,300
C02254,Customer 2254,36-50,Male,Retired,5L-10L,312
C02255,Customer 2255,50+,Female,Business,5L-10L,480
C02256,Customer 2256,26-35,Female,Salaried,5L-10L,478
C02257,Customer 2257,18-25,Male,Professional,10L-20L,600
C02258,Customer 2258,26-35,Female,Business,10L-20L,693
C02259,Customer 2259,36-50,Male,Professional,<5L,533
C02260,Customer 2260,26-35,Male,Business,5L-10L,576
C02261,Customer 2261,50+,Female,Retired,<5L,773
C02262,Customer 2262,18-25,Male,Business,<5L,464
C02263,Customer 2263,26-35,Male,Retired,>20L,869
C02264,Customer 2264,50+,Female,Professional,>20L,825
C02265,Customer 2265,36-50,Male,Salaried,5L-10L,887
C02266,Customer 2266,18-25,Female,Retired,5L-10L,632
C02267,Customer 2267,26-35,Male,Business,>20L,491
C02268,Customer 2268,50+,Male,Business,<5L,784
C02269,Customer 2269,50+,Female,Retired,>20L,438
C02270,Customer 2270,50+,Female,Retired,<5L,634
C02271,Customer 2271,26-35,Female,Professional,<5L,618
C02272,Customer 2272,18-25,Female,Retired,>20L,646
C02273,Customer 2273,50+,Female,Professional,5L-10L,573
C02274,Customer 2274,36-50,Male,Retired,>20L,435
C02275,Customer 2275,18-25,Female,Retired,>20L,459
C02276,Customer 2276,26-35,Female,Business,5L-10L,845
C02277,Customer 2277,36-50,Female,Retired,10L-20L,817
C02278,Customer 2278,26-35,Male,Business,10L-20L,599
C02279,Customer 2279,18-25,Male,Salaried,5L-10L,862
C02280,Customer 2280,36-50,Male,Retired,10L-20L,492
C02281,Customer 2281,36-50,Male,Retired,<5L,736
C02282,Customer 2282,36-50,Female,Business,5L-10L,612
C02283,Customer 2283,26-35,Male,Salaried,>20L,852
C02284,Customer 2284,50+,Female,Professional,>20L,753
C02285,Customer 2285,36-50,Male,Retired,<5L,315
C02286,Customer 2286,18-25,Female,Business,5L-10L,510
C02287,Customer 2287,50+,Male,Retired,10L-20L,895
C02288,Customer 2288,36-50,Male,Retired,5L-10L,652
C02289,Customer 2289,18-25,Male,Business,5L-10L,805
C02290,Customer 2290,36-50,Male,Professional,10L-20L,351
C02291,Customer 2291,50+,Female,Salaried,5L-10L,736
C02292,Customer 2292,36-50,Male,Professional,5L-10L,701
C02293,Customer 2293,18-25,Female,Business,10L-20L,349
C02294,Customer 2294,36-50,Female,Salaried,5L-10L,355
C02295,Customer 2295,26-35,Male,Professional,5L-10L,399
C02296,Customer 2296,36-50,Female,Professional,>20L,441
C02297,Customer 2297,18-25,Female,Professional,<5L,667
C02298,Customer 2298,36-50,Male,Salaried,>20L,325
C02299,Customer 2299,50+,Male,Business,5L-10L,739
C02300,Customer 2300,18-25,Female,Business,10L-20L,782
C02301,Customer 2301,50+,Male,Salaried,>20L,335
C02302,Customer 2302,26-35,Male,Salaried,10L-20L,489
C02303,Customer 2303,36-50,Female,Salaried,>20L,542
C02304,Customer 2304,50+,Female,Retired,<5L,867
C02305,Customer 2305,36-50,Female,Business,<5L,618
C02306,Customer 2306,36-50,Male,Business,<5L,563
C02307,Customer 2307,18-25,Male,Retired,>20L,440
C02308,Customer 2308,18-25,Female,Business,10L-20L,527
C02309,Customer 2309,50+,Male,Salaried,<5L,526
C02310,Customer 2310,36-50,Male,Salaried,>20L,512
C02311,Customer 2311,36-50,Female,Salaried,5L-10L,330
C02312,Customer 2312,36-50,Female,Business,<5L,614
C02313,Customer 2313,36-50,Female,Business,5L-10L,827
C02314,Customer 2314,36-50,Male,Retired,5L-10L,728
C02315,Customer 2315,50+,Male,Salaried,<5L,604
C02316,Customer 2316,26-35,Male,Professional,<5L,785
C02317,Customer 2317,36-50,Female,Business,>20L,333
C02318,Customer 2318,18-25,Female,Business,5L-10L,813
C02319,Customer 2319,50+,Female,Retired,>20L,305
C02320,Customer 2320,50+,Female,Retired,5L-10L,754
C02321,Customer 2321,26-35,Female,Salaried,>20L,327
C02322,Customer 2322,18-25,Male,Salaried,10L-20L,626
C02323,Customer 2323,26-35,Male,Salaried,<5L,711
C02324,Customer 2324,36-50,Male,Retired,5L-10L,617
C02325,Customer 2325,36-50,Female,Retired,<5L,468
C02326,Customer 2326,36-50,Female,Business,>20L,767
C02327,Customer 2327,50+,Male,Salaried,5L-10L,877
C02328,Customer 2328,36-50,Male,Salaried,5L-10L,447
C02329,Customer 2329,18-25,Male,Retired,<5L,500
C02330,Customer 2330,26-35,Male,Retired,10L-20L,396
C02331,Customer 2331,18-25,Male,Retired,10L-20L,501
C02332,Customer 2332,50+,Male,Retired,<5L,465
C02333,Customer 2333,36-50,Male,Retired,<5L,538
C02334,Customer 2334,18-25,Female,Business,10L-20L,552
C02335,Customer 2335,36-50,Male,Business,5L-10L,421
C02336,Customer 2336,36-50,Male,Salaried,<5L,578
C02337,Customer 2337,36-50,Female,Professional,>20L,378
C02338,Customer 2338,18-25,Male,Business,5L-10L,716
C02339,Customer 2339,50+,Male,Professional,>20L,669
C02340,Customer 2340,36-50,Female,Retired,10L-20L,364
C02341,Customer 2341,18-25,Male,Business,10L-20L,705
C02342,Customer 2342,18-25,Female,Retired,5L-10L,879
C02343,Customer 2343,26-35,Male,Retired,5L-10L,411
C02344,Customer 2344,18-25,Male,Salaried,10L-20L,561
C02345,Customer 2345,36-50,Female,Business,>20L,892
C02346,Customer 2346,18-25,Female,Business,10L-20L,548
C02347,Customer 2347,36-50,Female,Retired,>20L,339
C02348,Customer 2348,18-25,Male,Salaried,<5L,835
C02349,Customer 2349,26-35,Male,Business,>20L,418
C02350,Customer 2350,50+,Male,Retired,10L-20L,767
C02351,Customer 2351,26-35,Male,Retired,5L-10L,781
C02352,Customer 2352,18-25,Female,Business,5L-10L,342
C02353,Customer 2353,36-50,Female,Salaried,10L-20L,664
C02354,Customer 2354,36-50,Male,Salaried,5L-10L,598
C02355,Customer 2355,26-35,Male,Professional,5L-10L,302
C02356,Customer 2356,50+,Female,Professional,>20L,421
C02357,Customer 2357,26-35,Male,Retired,5L-10L,415
C02358,Customer 2358,18-25,Male,Business,>20L,719
C02359,Customer 2359,18-25,Female,Retired,5L-10L,320
C02360,Customer 2360,36-50,Male,Business,5L-10L,417
C02361,Customer 2361,50+,Female,Business,10L-20L,346
C02362,Customer 2362,36-50,Male,Business,5L-10L,353
C02363,Customer 2363,18-25,Female,Salaried,10L-20L,443
C02364,Customer 2364,18-25,Male,Salaried,10L-20L,380
C02365,Customer 2365,18-25,Female,Retired,<5L,483
C02366,Customer 2366,50+,Female,Business,>20L,388
C02367,Customer 2367,18-25,Male,Professional,>20L,407
C02368,Customer 2368,18-25,Male,Professional,10L-20L,792
C02369,Customer 2369,18-25,Male,Business,5L-10L,816
C02370,Customer 2370,18-25,Male,Professional,<5L,662
C02371,Customer 2371,50+,Male,Retired,5L-10L,795
C02372,Customer 2372,18-25,Female,Retired,10L-20L,807
C02373,Customer 2373,50+,Male,Business,10L-20L,709
C02374,Customer 2374,26-35,Female,Business,>20L,368
C02375,Customer 2375,50+,Male,Business,10L-20L,439
C02376,Customer 2376,26-35,Female,Retired,5L-10L,833
C02377,Customer 2377,18-25,Male,Retired,10L-20L,636
C02378,Customer 2378,26-35,Female,Retired,5L-10L,627
C02379,Customer 2379,50+,Female,Professional,<5L,894
C02380,Customer 2380,26-35,Male,Retired,<5L,725
C02381,Customer 2381,50+,Male,Business,>20L,513
C02382,Customer 2382,18-25,Female,Retired,5L-10L,411
C02383,Customer 2383,50+,Male,Salaried,>20L,363
C02384,Customer 2384,36-50,Female,Business,<5L,622
C02385,Customer 2385,50+,Male,Business,>20L,494
C02386,Customer 2386,36-50,Female,Professional,10L-20L,656
C02387,Customer 2387,18-25,Female,Business,10L-20L,553
C02388,Customer 2388,50+,Male,Retired,5L-10L,360
C02389,Customer 2389,26-35,Male,Salaried,>20L,472
C02390,Customer 2390,36-50,Female,Business,>20L,319
C02391,Customer 2391,50+,Male,Retired,10L-20L,844
C02392,Customer 2392,50+,Male,Retired,<5L,571
C02393,Customer 2393,36-50,Male,Salaried,5L-10L,647
C02394,Customer 2394,50+,Female,Retired,10L-20L,867
C02395,Customer 2395,18-25,Female,Professional,>20L,359
C02396,Customer 2396,50+,Male,Salaried,<5L,897
C02397,Customer 2397,18-25,Female,Retired,>20L,536
C02398,Customer 2398,36-50,Female,Professional,>20L,830
C02399,Customer 2399,18-25,Male,Professional,<5L,382
C02400,Customer 2400,26-35,Female,Business,5L-10L,609
C02401,Customer 2401,36-50,Male,Business,5L-10L,729
C02402,Customer 2402,18-25,Female,Retired,10L-20L,875
C02403,Customer 2403,50+,Female,Professional,10L-20L,392
C02404,Customer 2404,26-35,Female,Professional,>20L,568
C02405,Customer 2405,18-25,Female,Salaried,10L-20L,727
C02406,Customer 2406,18-25,Male,Professional,<5L,347
C02407,Customer 2407,26-35,Female,Retired,10L-20L,880
C02408,Customer 2408,26-35,Male,Salaried,<5L,773
C02409,Customer 2409,26-35,Female,Business,<5L,851
C02410,Customer 2410,18-25,Female,Professional,10L-20L,662
C02411,Customer 2411,36-50,Male,Professional,>20L,401
C02412,Customer 2412,26-35,Male,Business,5L-10L,417
C02413,Customer 2413,26-35,Male,Retired,<5L,748
C02414,Customer 2414,18-25,Male,Retired,5L-10L,771
C02415,Customer 2415,50+,Male,Professional,<5L,790
C02416,Customer 2416,36-50,Male,Professional,>20L,725
C02417,Customer 2417,50+,Male,Salaried,5L-10L,607
C02418,Customer 2418,26-35,Female,Salaried,>20L,306
C02419,Customer 2419,50+,Male,Salaried,5L-10L,747
C02420,Customer 2420,18-25,Male,Business,>20L,534
C02421,Customer 2421,36-50,Female,Salaried,10L-20L,730
C02422,Customer 2422,18-25,Male,Retired,10L-20L,585
C02423,Customer 2423,36-50,Female,Professional,>20L,866
C02424,Customer 2424,26-35,Male,Retired,<5L,699
C02425,Customer 2425,18-25,Male,Professional,5L-10L,873
C02426,Customer 2426,36-50,Female,Retired,10L-20L,512
C02427,Customer 2427,26-35,Female,Professional,5L-10L,645
C02428,Customer 2428,18-25,Male,Salaried,10L-20L,449
C02429,Customer 2429,26-35,Male,Professional,<5L,432
C02430,Customer 2430,50+,Female,Retired,10L-20L,479
C02431,Customer 2431,26-35,Male,Professional,10L-20L,705
C02432,Customer 2432,50+,Male,Professional,>20L,504
C02433,Customer 2433,18-25,Female,Retired,>20L,478
C02434,Customer 2434,50+,Female,Retired,<5L,420
C02435,Customer 2435,26-35,Female,Professional,10L-20L,500
C02436,Customer 2436,36-50,Female,Salaried,10L-20L,878
C02437,Customer 2437,18-25,Male,Professional,<5L,768
C02438,Customer 2438,26-35,Female,Business,<5L,602
C02439,Customer 2439,36-50,Male,Business,>20L,826
C02440,Customer 2440,18-25,Male,Retired,10L-20L,802
C02441,Customer 2441,50+,Male,Professional,5L-10L,891
C02442,Customer 2442,36-50,Female,Professional,<5L,571
C02443,Customer 2443,36-50,Female,Retired,>20L,800
C02444,Customer 2444,36-50,Female,Professional,10L-20L,326
C02445,Customer 2445,50+,Female,Salaried,<5L,897
C02446,Customer 2446,36-50,Female,Professional,>20L,584
C02447,Customer 2447,18-25,Female,Retired,5L-10L,530
C02448,Customer 2448,18-25,Male,Salaried,10L-20L,808
C02449,Customer 2449,50+,Male,Retired,5L-10L,459
C02450,Customer 2450,26-35,Female,Salaried,>20L,799
C02451,Customer 2451,50+,Female,Business,5L-10L,676
C02452,Customer 2452,50+,Female,Professional,>20L,712
C02453,Customer 2453,36-50,Female,Business,5L-10L,422
C02454,Customer 2454,36-50,Female,Business,5L-10L,382
C02455,Customer 2455,36-50,Female,Retired,>20L,301
C02456,Customer 2456,36-50,Female,Salaried,5L-10L,619
C02457,Customer 2457,50+,Female,Business,>20L,725
C02458,Customer 2458,18-25,Female,Salaried,10L-20L,826
