TransactionID,CustomerID,BranchID,Date,Amount,TransactionType,Channel
T0000352,C02674,B004,2025-02-17 0:00:00,1917917,EMI Payment,Mobile
T0000353,C00548,B001,2025-10-04 0:00:00,494486,EMI Payment,Internet Banking
T0000354,C02837,B002,2024-09-08 0:00:00,417885,EMI Payment,Mobile
T0000355,C00363,B001,2025-10-14 0:00:00,675856,EMI Payment,Branch
T0000356,C02637,B003,2023-03-05 0:00:00,885162,Transfer,Branch
T0000357,C01158,B001,2025-01-20 0:00:00,1475548,Transfer,Mobile
T0000358,C00402,B007,2023-10-02 0:00:00,1440015,Transfer,Mobile
T0000359,C00209,B003,2023-01-22 0:00:00,1531776,Deposit,Branch
T0000360,C01578,B004,2025-02-06 0:00:00,1116126,Transfer,ATM
T0000361,C00034,B002,2023-03-01 0:00:00,515861,EMI Payment,Branch
T0000362,C00537,B005,2023-10-24 0:00:00,1437505,Transfer,Internet Banking
T0000363,C00894,B007,2023-07-31 0:00:00,1537257,Transfer,ATM
T0000364,C02820,B006,2025-01-27 0:00:00,308831,Transfer,Internet Banking
T0000365,C01778,B003,2023-09-14 0:00:00,1096922,Deposit,ATM
T0000366,C02643,B003,2025-10-18 0:00:00,414938,Transfer,ATM
T0000367,C00572,B005,2023-11-28 0:00:00,1368075,Withdrawal,Mobile
T0000368,C00762,B002,2024-10-22 0:00:00,253052,Withdrawal,Internet Banking
T0000369,C00401,B003,2023-07-14 0:00:00,1480683,EMI Payment,Branch
T0000370,C02959,B001,2024-10-05 0:00:00,152719,EMI Payment,Branch
T0000371,C02529,B001,2025-10-27 0:00:00,1151330,Withdrawal,Internet Banking
T0000372,C01243,B008,2025-03-10 0:00:00,280230,EMI Payment,Mobile
T0000373,C01206,B004,2025-01-09 0:00:00,1726135,Deposit,Mobile
T0000374,C02656,B006,2025-04-22 0:00:00,1876522,Deposit,Internet Banking
T0000375,C00823,B004,2024-08-06 0:00:00,797074,Withdrawal,Internet Banking
T0000376,C02818,B007,2025-06-26 0:00:00,819336,EMI Payment,Branch
T0000377,C01587,B005,2024-02-14 0:00:00,741247,Deposit,Internet Banking
T0000378,C02724,B005,2024-12-02 0:00:00,1788037,EMI Payment,Mobile
T0000379,C01906,B004,2024-10-11 0:00:00,571993,Deposit,ATM
T0000380,C01962,B008,2025-09-07 0:00:00,949758,Withdrawal,Branch
T0000381,C02940,B005,2024-06-14 0:00:00,1966616,EMI Payment,ATM
T0000382,C02861,B002,2024-12-28 0:00:00,427124,EMI Payment,Internet Banking
T0000383,C01397,B002,2023-05-04 0:00:00,538556,EMI Payment,ATM
T0000384,C01204,B002,2025-08-22 0:00:00,612259,EMI Payment,ATM
T0000385,C02292,B001,2025-11-12 0:00:00,1615137,Transfer,Internet Banking
T0000386,C02394,B003,2023-03-24 0:00:00,25951,Deposit,ATM
T0000387,C00151,B008,2023-07-12 0:00:00,1883338,EMI Payment,Branch
T0000388,C00615,B001,2024-10-08 0:00:00,1545796,Transfer,Internet Banking
T0000389,C00025,B006,2025-04-10 0:00:00,1499171,Deposit,Branch
T0000390,C01137,B003,2024-06-02 0:00:00,1965826,EMI Payment,Mobile
T0000391,C02206,B001,2023-05-20 0:00:00,941528,Deposit,ATM
T0000392,C01893,B008,2024-08-26 0:00:00,1446069,Transfer,Branch
T0000393,C02367,B007,2023-02-25 0:00:00,182953,EMI Payment,Internet Banking
T0000394,C00499,B004,2023-08-31 0:00:00,1533747,Transfer,Internet Banking
T0000395,C00502,B002,2025-05-30 0:00:00,476973,Transfer,ATM
T0000396,C00675,B001,2025-08-22 0:00:00,410084,Transfer,ATM
T0000397,C01044,B003,2023-05-03 0:00:00,690806,EMI Payment,Branch
T0000398,C00490,B004,2024-07-04 0:00:00,1613130,Deposit,Mobile
T0000399,C02769,B002,2025-10-18 0:00:00,1565570,Withdrawal,Branch
T0000400,C00600,B008,2024-02-05 0:00:00,45366,EMI Payment,Internet Banking
T0000401,C01039,B002,2024-12-12 0:00:00,1370274,Withdrawal,Branch
T0000402,C00259,B008,2024-05-08 0:00:00,1657121,EMI Payment,Mobile
T0000403,C00327,B002,2025-09-20 0:00:00,1126909,EMI Payment,ATM
T0000404,C01051,B008,2025-11-11 0:00:00,792097,EMI Payment,Internet Banking
T0000405,C00743,B002,2024-10-18 0:00:00,1126276,Deposit,Branch
T0000406,C02728,B005,2023-04-15 0:00:00,597882,Withdrawal,ATM
T0000407,C02751,B008,2025-12-07 0:00:00,1367266,EMI Payment,ATM
T0000408,C01888,B004,2025-12-21 0:00:00,80210,Transfer,ATM
T0000409,C01403,B001,2025-03-14 0:00:00,995683,Withdrawal,Internet Banking
T0000410,C01593,B002,2025-11-19 0:00:00,828218,Transfer,Mobile
T0000411,C01351,B004,2025-02-03 0:00:00,1600234,Transfer,Internet Banking
T0000412,C02870,B003,2024-04-05 0:00:00,329748,EMI Payment,ATM
T0000413,C00720,B002,2025-12-29 0:00:00,840425,EMI Payment,Internet Banking
T0000414,C01419,B003,2025-04-27 0:00:00,1618273,EMI Payment,Mobile
T0000415,C02109,B002,2025-07-15 0:00:00,941990,Transfer,Branch
T0000416,C00356,B004,2025-10-28 0:00:00,669574,Withdrawal,Branch
T0000417,C00698,B006,2023-08-06 0:00:00,1379124,EMI Payment,ATM
T0000418,C00224,B006,2025-10-19 0:00:00,1959755,Deposit,Internet Banking
T0000419,C02142,B005,2023-01-20 0:00:00,1572612,Deposit,Branch
T0000420,C02161,B007,2023-07-06 0:00:00,1211732,Withdrawal,ATM
T0000421,C01054,B001,2023-10-22 0:00:00,332660,Transfer,Internet Banking
T0000422,C01053,B001,2024-03-14 0:00:00,673479,EMI Payment,Internet Banking
T0000423,C00085,B007,2025-09-02 0:00:00,823603,Deposit,Internet Banking
T0000424,C00971,B006,2024-08-15 0:00:00,680595,Deposit,ATM
T0000425,C01618,B001,2023-07-15 0:00:00,1863690,EMI Payment,ATM
T0000426,C01241,B006,2023-09-26 0:00:00,908305,Withdrawal,Branch
T0000427,C02015,B002,2025-07-13 0:00:00,1645596,Transfer,Mobile
T0000428,C00163,B008,2025-12-10 0:00:00,1266189,Withdrawal,Mobile
T0000429,C01278,B003,2024-12-14 0:00:00,1914580,Transfer,Branch
T0000430,C02948,B005,2023-01-20 0:00:00,722397,Deposit,Internet Banking
T0000431,C00258,B001,2023-02-06 0:00:00,1718642,Withdrawal,Mobile
T0000432,C01351,B003,2023-05-24 0:00:00,344325,EMI Payment,Mobile
T0000433,C02030,B002,2025-12-03 0:00:00,307376,Deposit,Internet Banking
T0000434,C01473,B007,2023-11-15 0:00:00,1702887,EMI Payment,ATM
T0000435,C00969,B001,2025-11-14 0:00:00,89502,EMI Payment,Internet Banking
T0000436,C01327,B002,2023-12-24 0:00:00,1319141,Transfer,Mobile
T0000437,C00616,B007,2024-08-30 0:00:00,424778,Deposit,Internet Banking
T0000438,C01642,B001,2024-10-08 0:00:00,652797,Deposit,Branch
T0000439,C01129,B002,2025-11-22 0:00:00,386474,Withdrawal,Internet Banking
T0000440,C01358,B002,2023-05-14 0:00:00,1738016,Transfer,Mobile
T0000441,C01986,B008,2024-06-12 0:00:00,1471081,EMI Payment,ATM
T0000442,C02331,B003,2025-07-03 0:00:00,354730,Deposit,Mobile
T0000443,C02894,B004,2024-06-19 0:00:00,882219,Transfer,ATM
T0000444,C01170,B002,2025-01-28 0:00:00,1705168,EMI Payment,Mobile
T0000445,C02243,B002,2025-06-05 0:00:00,1132672,Transfer,ATM
T0000446,C00718,B006,2025-12-23 0:00:00,1182694,Deposit,Internet Banking
T0000447,C01237,B007,2024-04-16 0:00:00,1334562,Transfer,Internet Banking
T0000448,C00564,B004,2025-02-14 0:00:00,1806546,Transfer,Branch
T0000449,C00519,B001,2024-03-08 0:00:00,1916852,Withdrawal,Internet Banking
T0000450,C00007,B008,2023-02-04 0:00:00,577530,Withdrawal,Mobile
T0000451,C02696,B004,2024-02-26 0:00:00,1066057,EMI Payment,Mobile
T0000452,C02852,B008,2025-09-11 0:00:00,1225713,EMI Payment,Internet Banking
T0000453,C00195,B007,2025-03-10 0:00:00,138930,EMI Payment,Mobile
T0000454,C01941,B004,2024-02-08 0:00:00,1889784,EMI Payment,Mobile
T0000455,C02235,B002,2023-03-07 0:00:00,1245178,EMI Payment,Branch
T0000456,C00644,B002,2023-10-22 0:00:00,1396920,Transfer,Mobile
T0000457,C02469,B003,2023-12-19 0:00:00,593141,Transfer,Mobile
T0000458,C00468,B001,2024-03-03 0:00:00,671491,Transfer,Internet Banking
T0000459,C02462,B008,2024-12-28 0:00:00,18891,Deposit,Mobile
T0000460,C02194,B007,2023-01-12 0:00:00,1483579,EMI Payment,Mobile
T0000461,C02419,B004,2024-02-09 0:00:00,893264,Deposit,Internet Banking
T0000462,C02804,B003,2023-03-11 0:00:00,1920958,Transfer,ATM
T0000463,C00562,B008,2023-03-04 0:00:00,984965,EMI Payment,Mobile
T0000464,C02531,B008,2024-10-26 0:00:00,1106420,Deposit,Branch
T0000465,C01575,B006,2024-03-31 0:00:00,783533,Deposit,Branch
T0000466,C01243,B002,2023-12-02 0:00:00,1162014,Deposit,Internet Banking
T0000467,C01886,B006,2023-09-22 0:00:00,1882621,EMI Payment,Internet Banking
T0000468,C02940,B004,2024-06-20 0:00:00,877894,Transfer,ATM
T0000469,C01253,B004,2023-11-17 0:00:00,990122,Withdrawal,Mobile
T0000470,C01473,B006,2023-08-20 0:00:00,1813368,Deposit,ATM
T0000471,C01608,B005,2025-11-16 0:00:00,1104962,Deposit,ATM
T0000472,C01661,B004,2023-12-27 0:00:00,1499096,Deposit,Branch
T0000473,C02881,B007,2023-01-16 0:00:00,529341,Transfer,Branch
T0000474,C01024,B006,2024-02-15 0:00:00,1622811,EMI Payment,Internet Banking
T0000475,C01479,B008,2023-12-15 0:00:00,1861546,Deposit,Branch
T0000476,C02997,B007,2025-07-26 0:00:00,1181033,Withdrawal,Internet Banking
T0000477,C01097,B007,2025-06-19 0:00:00,1175094,Deposit,Mobile
T0000478,C02155,B002,2023-06-29 0:00:00,553188,EMI Payment,Branch
T0000479,C00279,B006,2025-04-22 0:00:00,1522254,Transfer,Branch
T0000480,C02968,B002,2025-06-08 0:00:00,319917,EMI Payment,ATM
T0000481,C01816,B007,2023-12-23 0:00:00,1208129,EMI Payment,Mobile
T0000482,C02368,B008,2023-02-13 0:00:00,915409,Deposit,Mobile
T0000483,C01839,B002,2025-09-16 0:00:00,173021,Deposit,Internet Banking
T0000484,C00176,B003,2025-12-22 0:00:00,1124771,Transfer,Branch
T0000485,C02525,B005,2024-09-03 0:00:00,396990,Deposit,ATM
T0000486,C02199,B003,2023-04-25 0:00:00,488106,Transfer,ATM
T0000487,C01670,B006,2024-10-31 0:00:00,54552,Transfer,ATM
T0000488,C02440,B004,2023-04-01 0:00:00,1313778,Transfer,Branch
T0000489,C01170,B006,2023-04-30 0:00:00,1120704,Transfer,Mobile
T0000490,C01222,B001,2025-03-15 0:00:00,1814503,Transfer,Mobile
T0000491,C02852,B006,2023-12-24 0:00:00,728497,EMI Payment,ATM
T0000492,C02651,B006,2025-06-08 0:00:00,1463408,Deposit,ATM
T0000493,C02272,B002,2025-03-10 0:00:00,855483,Deposit,Mobile
T0000494,C02361,B008,2025-06-18 0:00:00,331088,Transfer,Branch
T0000495,C00338,B006,2024-09-27 0:00:00,1377353,Withdrawal,ATM
T0000496,C02025,B007,2025-06-30 0:00:00,1162030,Transfer,Mobile
T0000497,C02256,B003,2023-05-03 0:00:00,785896,Withdrawal,Internet Banking
T0000498,C00398,B005,2025-11-03 0:00:00,1844885,Transfer,ATM
T0000499,C02763,B002,2025-12-12 0:00:00,604899,Deposit,Branch
T0000500,C01884,B006,2023-08-24 0:00:00,1915681,Transfer,Mobile
T0000501,C02119,B006,2024-08-27 0:00:00,1976875,Deposit,Branch
T0000502,C00682,B004,2025-03-22 0:00:00,1938542,Withdrawal,Internet Banking
T0000503,C01915,B008,2025-12-18 0:00:00,494740,Withdrawal,Branch
T0000504,C00706,B003,2023-06-08 0:00:00,1672493,Withdrawal,ATM
T0000505,C01900,B002,2025-06-18 0:00:00,1199687,EMI Payment,Branch
T0000506,C01219,B006,2024-04-17 0:00:00,1680584,Deposit,Internet Banking
T0000507,C00109,B002,2023-11-30 0:00:00,630411,Withdrawal,Mobile
T0000508,C02690,B006,2025-12-27 0:00:00,766767,Deposit,Mobile
T0000509,C02453,B004,2023-08-05 0:00:00,710514,Deposit,Branch
T0000510,C00844,B006,2023-08-05 0:00:00,214732,Withdrawal,Branch
T0000511,C00742,B006,2025-12-12 0:00:00,1817863,Transfer,Branch
T0000512,C02296,B005,2025-12-06 0:00:00,1847443,Deposit,Branch
T0000513,C01630,B003,2023-03-31 0:00:00,1683082,Withdrawal,Branch
T0000514,C02461,B007,2024-04-22 0:00:00,1365869,Withdrawal,Internet Banking
T0000515,C01167,B005,2025-12-09 0:00:00,1162476,EMI Payment,Branch
T0000516,C00248,B007,2024-11-14 0:00:00,6306,EMI Payment,Internet Banking
T0000517,C02832,B001,2024-07-06 0:00:00,680963,Transfer,Branch
T0000518,C02878,B002,2023-03-20 0:00:00,235416,EMI Payment,Mobile
T0000519,C00182,B002,2023-04-24 0:00:00,820088,EMI Payment,Internet Banking
T0000520,C01697,B006,2023-12-16 0:00:00,486495,Withdrawal,ATM
T0000521,C01771,B005,2023-10-12 0:00:00,1428032,Transfer,ATM
T0000522,C00410,B002,2023-09-19 0:00:00,1108079,Deposit,Branch
T0000523,C01952,B007,2023-06-19 0:00:00,1476932,Withdrawal,ATM
T0000524,C01510,B006,2024-03-06 0:00:00,753304,EMI Payment,Mobile
T0000525,C01702,B001,2025-10-02 0:00:00,1875105,Transfer,ATM
T0000526,C01427,B002,2025-01-19 0:00:00,614098,Withdrawal,ATM
T0000527,C01050,B006,2024-04-20 0:00:00,1721147,Withdrawal,ATM
T0000528,C01021,B002,2024-03-17 0:00:00,807228,Deposit,Internet Banking
T0000529,C01152,B007,2025-09-28 0:00:00,1733494,EMI Payment,Internet Banking
T0000530,C02547,B003,2025-03-11 0:00:00,21406,Transfer,Internet Banking
T0000531,C02122,B002,2025-11-04 0:00:00,148223,Transfer,ATM
T0000532,C02322,B005,2024-02-25 0:00:00,700335,Withdrawal,Mobile
T0000533,C01232,B005,2024-11-01 0:00:00,637654,Transfer,Mobile
T0000534,C02725,B006,2024-09-12 0:00:00,1239717,Withdrawal,ATM
T0000535,C00738,B005,2025-05-08 0:00:00,1988574,Transfer,Branch
T0000536,C01076,B004,2024-06-20 0:00:00,426777,Withdrawal,Mobile
T0000537,C02418,B005,2025-12-09 0:00:00,703497,Transfer,Mobile
T0000538,C02448,B002,2023-07-17 0:00:00,1840718,Transfer,Mobile
T0000539,C02674,B002,2024-02-22 0:00:00,142653,EMI Payment,Mobile
T0000540,C00231,B001,2025-04-24 0:00:00,1215342,EMI Payment,ATM
T0000541,C02026,B001,2024-09-23 0:00:00,1517076,EMI Payment,Branch
T0000542,C00081,B005,2023-06-29 0:00:00,1927236,EMI Payment,Mobile
T0000543,C00635,B008,2023-02-03 0:00:00,221870,EMI Payment,Branch
T0000544,C00992,B008,2025-02-09 0:00:00,1869748,EMI Payment,Branch
T0000545,C01424,B001,2024-08-08 0:00:00,161056,Deposit,Internet Banking
T0000546,C02132,B008,2024-06-12 0:00:00,1344815,Deposit,Mobile
T0000547,C02769,B005,2023-07-30 0:00:00,507750,Transfer,ATM
T0000548,C02931,B002,2024-05-22 0:00:00,1240520,Withdrawal,Internet Banking
T0000549,C01734,B003,2024-04-13 0:00:00,737340,Transfer,Branch
T0000550,C01831,B003,2023-09-11 0:00:00,1112607,Deposit,Mobile
T0000551,C00391,B002,2023-06-23 0:00:00,71545,Withdrawal,Branch
T0000552,C00740,B008,2025-09-22 0:00:00,855966,EMI Payment,Internet Banking
T0000553,C00204,B002,2025-03-22 0:00:00,478173,EMI Payment,Branch
T0000554,C01811,B001,2024-05-11 0:00:00,856903,Deposit,ATM
T0000555,C02491,B006,2025-01-27 0:00:00,790800,EMI Payment,Branch
T0000556,C01429,B001,2025-07-12 0:00:00,1375772,Withdrawal,Internet Banking
T0000557,C02088,B005,2024-12-18 0:00:00,1720744,EMI Payment,ATM
T0000558,C02971,B004,2025-03-08 0:00:00,1241195,Withdrawal,Mobile
T0000559,C01263,B001,2024-08-16 0:00:00,802444,Deposit,Internet Banking
T0000560,C02690,B006,2024-01-16 0:00:00,1497038,Withdrawal,Branch
T0000561,C01154,B002,2024-03-10 0:00:00,349655,EMI Payment,ATM
T0000562,C00998,B007,2025-04-22 0:00:00,1664831,Withdrawal,Internet Banking
T0000563,C00667,B003,2023-03-15 0:00:00,489093,Withdrawal,Branch
T0000564,C01227,B004,2025-04-02 0:00:00,1624077,EMI Payment,Internet Banking
T0000565,C02023,B005,2024-06-10 0:00:00,1281414,EMI Payment,ATM
T0000566,C01238,B002,2024-10-30 0:00:00,1197506,Withdrawal,ATM
T0000567,C00567,B007,2025-05-27 0:00:00,1340956,Withdrawal,Branch
T0000568,C00979,B003,2024-01-02 0:00:00,1044555,EMI Payment,Mobile
T0000569,C00296,B008,2024-01-22 0:00:00,100089,Withdrawal,Internet Banking
T0000570,C02632,B004,2025-05-31 0:00:00,1040315,Transfer,ATM
T0000571,C00088,B004,2023-12-11 0:00:00,1182280,Withdrawal,Internet Banking
T0000572,C00601,B003,2023-09-06 0:00:00,1093610,Withdrawal,ATM
T0000573,C00751,B003,2025-03-21 0:00:00,1752013,EMI Payment,Internet Banking
T0000574,C01786,B002,2023-05-12 0:00:00,1224906,Withdrawal,ATM
T0000575,C00605,B008,2024-08-07 0:00:00,1913996,Deposit,ATM
T0000576,C00492,B001,2023-08-17 0:00:00,120981,Deposit,Mobile
T0000577,C02537,B004,2023-10-14 0:00:00,1038111,EMI Payment,Internet Banking
T0000578,C01676,B001,2024-06-20 0:00:00,1699908,Withdrawal,Branch
T0000579,C02087,B004,2023-07-26 0:00:00,1315758,EMI Payment,Internet Banking
T0000580,C01046,B006,2025-03-14 0:00:00,166574,Deposit,Internet Banking
T0000581,C01408,B001,2025-12-24 0:00:00,1599650,EMI Payment,Branch
T0000582,C02770,B004,2023-02-16 0:00:00,1833379,Transfer,Branch
T0000583,C00586,B003,2024-04-01 0:00:00,1948795,Withdrawal,Branch
T0000584,C00696,B006,2024-07-09 0:00:00,290943,EMI Payment,Mobile
T0000585,C01507,B001,2025-01-26 0:00:00,1491640,Transfer,Internet Banking
T0000586,C01436,B006,2025-09-27 0:00:00,1883545,Transfer,Branch
T0000587,C02948,B003,2025-11-18 0:00:00,811279,Transfer,ATM
T0000588,C02946,B004,2023-04-13 0:00:00,1922770,Transfer,Branch
T0000589,C01395,B002,2023-06-14 0:00:00,1692889,EMI Payment,Mobile
T0000590,C01713,B004,2025-10-02 0:00:00,156666,Withdrawal,Mobile
T0000591,C02005,B008,2023-04-11 0:00:00,608312,Withdrawal,Branch
T0000592,C02036,B007,2024-10-14 0:00:00,1458591,Deposit,Mobile
T0000593,C00559,B006,2023-01-17 0:00:00,631789,Withdrawal,ATM
T0000594,C01229,B001,2024-10-18 0:00:00,438150,Transfer,ATM
T0000595,C01041,B005,2023-01-29 0:00:00,119204,Transfer,ATM
T0000596,C02354,B002,2025-02-21 0:00:00,1335446,EMI Payment,Mobile
T0000597,C00954,B006,2025-02-05 0:00:00,1694335,Deposit,Branch
T0000598,C00368,B007,2024-03-22 0:00:00,1512598,Withdrawal,ATM
T0000599,C01529,B007,2024-08-13 0:00:00,1762307,Transfer,Branch
T0000600,C01009,B002,2024-04-16 0:00:00,175573,Withdrawal,ATM
T0000601,C01582,B007,2025-11-13 0:00:00,989814,Withdrawal,Internet Banking
T0000602,C01090,B007,2025-05-01 0:00:00,546185,Withdrawal,ATM
T0000603,C02774,B006,2025-06-06 0:00:00,545653,Withdrawal,Mobile
T0000604,C00517,B003,2024-04-08 0:00:00,1222862,Withdrawal,Internet Banking
T0000605,C01978,B005,2025-11-27 0:00:00,1012931,Withdrawal,Branch
T0000606,C02961,B001,2025-03-23 0:00:00,185534,Withdrawal,Branch
T0000607,C00247,B002,2025-06-27 0:00:00,1120848,Withdrawal,Internet Banking
T0000608,C01037,B006,2023-01-26 0:00:00,1572342,EMI Payment,Branch
T0000609,C02562,B008,2025-05-26 0:00:00,264897,Deposit,ATM
T0000610,C02534,B001,2023-06-13 0:00:00,916584,EMI Payment,Mobile
T0000611,C02156,B001,2023-07-17 0:00:00,598849,Deposit,Internet Banking
T0000612,C00206,B001,2024-04-08 0:00:00,890868,Withdrawal,Internet Banking
T0000613,C01857,B008,2024-04-29 0:00:00,758654,EMI Payment,Branch
T0000614,C02815,B006,2025-05-31 0:00:00,135961,Deposit,Branch
T0000615,C02807,B001,2024-08-17 0:00:00,1427094,Withdrawal,Internet Banking
T0000616,C02933,B002,2023-08-23 0:00:00,1018182,Withdrawal,Mobile
T0000617,C02107,B004,2024-04-05 0:00:00,938232,Withdrawal,Branch
T0000618,C01400,B002,2023-02-27 0:00:00,79418,Withdrawal,Internet Banking
T0000619,C02134,B001,2023-08-13 0:00:00,1341640,Deposit,Branch
T0000620,C01237,B003,2023-03-23 0:00:00,1935848,Transfer,Mobile
T0000621,C01480,B007,2025-07-04 0:00:00,538320,Transfer,Branch
T0000622,C01735,B004,2025-02-21 0:00:00,1074212,EMI Payment,Mobile
T0000623,C02361,B007,2023-05-07 0:00:00,544356,Deposit,ATM
T0000624,C02002,B005,2025-11-10 0:00:00,736950,Deposit,Internet Banking
T0000625,C02111,B002,2025-11-14 0:00:00,159486,EMI Payment,Mobile
T0000626,C00487,B008,2024-10-12 0:00:00,187172,Deposit,Mobile
T0000627,C02516,B006,2025-10-11 0:00:00,1909617,EMI Payment,ATM
T0000628,C00547,B008,2025-11-02 0:00:00,1307422,Transfer,Branch
T0000629,C01750,B007,2024-11-03 0:00:00,1565311,Deposit,Internet Banking
T0000630,C00301,B004,2025-03-19 0:00:00,1434190,Deposit,Mobile
T0000631,C00635,B003,2025-09-07 0:00:00,674623,Transfer,ATM
T0000632,C01504,B005,2025-09-26 0:00:00,784075,Withdrawal,ATM
T0000633,C02996,B007,2025-01-31 0:00:00,1232876,Transfer,Mobile
T0000634,C01172,B004,2024-10-08 0:00:00,84447,Deposit,Mobile
T0000635,C01199,B002,2025-09-22 0:00:00,1960722,Withdrawal,Internet Banking
T0000636,C02601,B003,2024-05-09 0:00:00,884718,Deposit,Branch
T0000637,C02154,B008,2025-07-10 0:00:00,1279359,EMI Payment,Mobile
T0000638,C00955,B001,2024-06-12 0:00:00,1902902,Transfer,Branch
T0000639,C00690,B007,2025-12-04 0:00:00,1990799,Withdrawal,ATM
T0000640,C00447,B008,2023-08-18 0:00:00,293849,Withdrawal,ATM
T0000641,C02587,B001,2025-08-18 0:00:00,227040,Deposit,Mobile
T0000642,C00897,B001,2023-07-14 0:00:00,1219672,Deposit,Branch
T0000643,C01942,B003,2023-07-26 0:00:00,1663686,Transfer,Internet Banking
T0000644,C02251,B003,2025-07-02 0:00:00,325993,Withdrawal,Branch
T0000645,C02716,B007,2023-08-02 0:00:00,330601,Withdrawal,Branch
T0000646,C00059,B001,2024-05-21 0:00:00,277666,EMI Payment,Mobile
T0000647,C01114,B007,2025-09-16 0:00:00,219606,Deposit,Mobile
T0000648,C00173,B005,2024-06-13 0:00:00,948099,Transfer,Branch
T0000649,C01918,B007,2025-01-01 0:00:00,1843601,Withdrawal,Internet Banking
T0000650,C01932,B007,2023-08-10 0:00:00,496374,EMI Payment,Branch
T0000651,C01854,B007,2023-07-21 0:00:00,1596364,Deposit,Mobile
T0000652,C00072,B001,2024-08-01 0:00:00,1879720,EMI Payment,Mobile
T0000653,C00150,B002,2023-09-08 0:00:00,1965597,Deposit,Mobile
T0000654,C01154,B006,2025-02-25 0:00:00,217641,Transfer,Branch
T0000655,C00201,B007,2024-06-13 0:00:00,1540124,Deposit,Mobile
T0000656,C00835,B003,2024-04-26 0:00:00,1636468,EMI Payment,Internet Banking
T0000657,C00284,B008,2023-04-25 0:00:00,1347671,Transfer,ATM
T0000658,C01599,B008,2023-01-15 0:00:00,609439,Deposit,ATM
T0000659,C02474,B002,2025-01-18 0:00:00,975734,Withdrawal,Branch
T0000660,C01909,B002,2024-11-09 0:00:00,1263040,Deposit,ATM
T0000661,C01454,B002,2023-08-14 0:00:00,99817,Transfer,Mobile
T0000662,C01983,B008,2025-07-05 0:00:00,71387,Withdrawal,Internet Banking
T0000663,C01595,B005,2023-03-20 0:00:00,1783665,EMI Payment,Branch
T0000664,C02726,B004,2025-12-15 0:00:00,76469,EMI Payment,Internet Banking
T0000665,C00893,B004,2023-08-07 0:00:00,1645844,Deposit,Branch
T0000666,C01651,B008,2025-07-14 0:00:00,124113,Deposit,ATM
T0000667,C02398,B006,2024-06-28 0:00:00,1592249,Transfer,Mobile
