AlertID,CustomerID,BranchID,Date,AlertType,AlertAmount,RiskRating,Status
A001374,C00171,B007,2024-12-21 0:00:00,Structuring,4377150,Low,Closed
A001375,C00315,B007,2024-05-06 0:00:00,IFTR,155384,High,Under Review
A001376,C00980,B001,2023-04-12 0:00:00,CTR,4445255,High,Closed
A001377,C01454,B006,2025-03-25 0:00:00,Suspicious Activity,4718464,Low,Closed
A001378,C01673,B005,2025-08-12 0:00:00,Suspicious Activity,1605784,Medium,Closed
A001379,C00517,B005,2023-01-09 0:00:00,Structuring,3126370,Medium,Open
A001380,C02088,B006,2025-07-08 0:00:00,Structuring,6216885,Medium,Closed
A001381,C00014,B008,2023-08-08 0:00:00,Structuring,2501523,High,Closed
A001382,C02073,B008,2023-12-11 0:00:00,IFTR,5409751,Low,Closed
A001383,C02161,B005,2023-06-03 0:00:00,Suspicious Activity,2293332,High,Open
A001384,C00316,B008,2023-07-12 0:00:00,CTR,3318410,Low,Closed
A001385,C02090,B001,2025-11-09 0:00:00,CTR,5192019,Medium,Under Review
A001386,C02470,B007,2024-07-27 0:00:00,CTR,1258930,Medium,Open
A001387,C01797,B007,2024-09-11 0:00:00,IFTR,9670667,Low,Closed
A001388,C00539,B005,2025-06-18 0:00:00,Structuring,4515327,Medium,Closed
A001389,C02297,B006,2024-06-26 0:00:00,Structuring,2279796,High,Closed
A001390,C01011,B005,2023-05-12 0:00:00,CTR,207390,High,Open
A001391,C02058,B007,2023-04-12 0:00:00,CTR,3471849,Low,Under Review
A001392,C00128,B002,2025-03-15 0:00:00,IFTR,692615,Medium,Open
A001393,C01780,B004,2024-07-03 0:00:00,Structuring,365798,Medium,Under Review
A001394,C02563,B005,2024-02-18 0:00:00,Suspicious Activity,1368258,High,Open
A001395,C02911,B004,2024-11-27 0:00:00,Suspicious Activity,7413101,Medium,Closed
A001396,C00724,B006,2024-08-19 0:00:00,CTR,3443510,Low,Open
A001397,C01553,B005,2023-10-03 0:00:00,CTR,2453471,Low,Open
A001398,C02411,B001,2025-12-07 0:00:00,Structuring,4272423,Low,Under Review
A001399,C01168,B004,2025-07-10 0:00:00,Suspicious Activity,2756564,Low,Under Review
A001400,C00422,B005,2025-01-10 0:00:00,Structuring,7329545,Low,Under Review
A001401,C02688,B007,2025-05-28 0:00:00,Structuring,361453,High,Under Review
A001402,C00622,B002,2023-05-30 0:00:00,IFTR,8161701,Low,Under Review
A001403,C01118,B005,2023-08-15 0:00:00,CTR,4343341,Low,Closed
A001404,C01432,B002,2024-02-03 0:00:00,Structuring,3157609,Medium,Open
A001405,C01669,B007,2023-11-23 0:00:00,IFTR,5326586,High,Closed
A001406,C02050,B008,2023-06-21 0:00:00,Structuring,2199681,Medium,Under Review
A001407,C02455,B006,2025-02-22 0:00:00,CTR,170784,Low,Under Review
A001408,C01228,B001,2024-12-17 0:00:00,Structuring,7788303,Low,Closed
A001409,C02522,B004,2024-06-20 0:00:00,CTR,4247003,High,Under Review
A001410,C02056,B006,2023-01-05 0:00:00,Structuring,8427195,High,Under Review
A001411,C02593,B005,2025-06-22 0:00:00,IFTR,2423941,Medium,Open
A001412,C01531,B001,2024-11-13 0:00:00,Suspicious Activity,3937787,Medium,Under Review
A001413,C00629,B004,2023-08-19 0:00:00,IFTR,8489923,High,Open
A001414,C00787,B005,2024-09-28 0:00:00,CTR,5448356,High,Under Review
A001415,C02494,B004,2023-10-15 0:00:00,Suspicious Activity,6423039,High,Closed
A001416,C02409,B002,2024-08-30 0:00:00,Structuring,134636,Low,Under Review
A001417,C02034,B008,2023-03-21 0:00:00,Structuring,9489705,Low,Closed
A001418,C01717,B007,2025-05-03 0:00:00,Structuring,6122974,Low,Open
A001419,C02748,B008,2023-12-15 0:00:00,Structuring,4500431,High,Closed
A001420,C00309,B007,2025-03-28 0:00:00,CTR,3717919,Medium,Closed
A001421,C00629,B003,2024-01-13 0:00:00,CTR,8154465,Medium,Open
A001422,C02362,B007,2024-01-31 0:00:00,Structuring,423788,High,Under Review
A001423,C01171,B006,2023-07-24 0:00:00,CTR,4726247,Medium,Open
A001424,C02859,B007,2025-12-19 0:00:00,Structuring,435813,Medium,Under Review
A001425,C00678,B003,2025-04-09 0:00:00,Suspicious Activity,4709617,High,Under Review
A001426,C01097,B002,2025-06-11 0:00:00,Suspicious Activity,1670652,Medium,Closed
A001427,C02780,B007,2023-10-16 0:00:00,CTR,4817943,Low,Under Review
A001428,C02739,B007,2024-06-12 0:00:00,CTR,9128659,Low,Under Review
A001429,C00183,B006,2024-12-20 0:00:00,CTR,4054344,Low,Closed
A001430,C01188,B005,2024-11-23 0:00:00,Suspicious Activity,3674470,Medium,Closed
A001431,C01216,B006,2025-10-29 0:00:00,Suspicious Activity,5604166,Low,Open
A001432,C00082,B002,2024-10-30 0:00:00,IFTR,8475680,Medium,Closed
A001433,C01005,B004,2023-06-25 0:00:00,CTR,5034762,Medium,Open
A001434,C00064,B002,2025-11-15 0:00:00,CTR,5221527,High,Closed
A001435,C02501,B008,2023-09-01 0:00:00,CTR,2640417,Medium,Closed
A001436,C01604,B001,2025-05-20 0:00:00,Suspicious Activity,3592870,High,Under Review
A001437,C01232,B006,2025-05-12 0:00:00,CTR,4471451,High,Closed
A001438,C00755,B005,2023-09-12 0:00:00,CTR,5634828,Low,Closed
A001439,C00019,B005,2023-12-23 0:00:00,Structuring,3301938,High,Under Review
A001440,C02584,B006,2023-07-11 0:00:00,CTR,3095689,High,Closed
A001441,C02061,B006,2024-01-10 0:00:00,IFTR,8871577,Low,Open
A001442,C02386,B001,2024-09-23 0:00:00,CTR,5621354,Medium,Under Review
A001443,C02505,B001,2023-01-06 0:00:00,Suspicious Activity,6727721,Medium,Closed
A001444,C01160,B007,2023-05-11 0:00:00,CTR,2273059,Low,Under Review
A001445,C02607,B007,2024-07-09 0:00:00,Suspicious Activity,4393067,Low,Closed
A001446,C00660,B001,2025-03-06 0:00:00,CTR,8224645,Low,Under Review
A001447,C00432,B004,2023-10-25 0:00:00,Structuring,3989354,Low,Open
A001448,C00863,B003,2023-10-25 0:00:00,CTR,2516833,Low,Closed
A001449,C00404,B008,2023-06-16 0:00:00,Suspicious Activity,7744908,High,Under Review
A001450,C00669,B007,2023-07-06 0:00:00,IFTR,1477294,Low,Open
A001451,C02564,B001,2025-04-08 0:00:00,Structuring,2567385,Low,Under Review
A001452,C01883,B003,2023-05-23 0:00:00,IFTR,5581589,High,Open
A001453,C00366,B005,2025-10-29 0:00:00,Structuring,8585791,Low,Closed
A001454,C00120,B005,2023-10-25 0:00:00,CTR,7251294,Low,Closed
A001455,C02064,B008,2024-10-11 0:00:00,CTR,3276199,Medium,Under Review
A001456,C00173,B006,2025-12-12 0:00:00,Structuring,7031338,Low,Open
A001457,C00445,B001,2023-04-13 0:00:00,CTR,3580874,High,Under Review
A001458,C02914,B005,2025-05-08 0:00:00,Suspicious Activity,7874311,Medium,Closed
A001459,C00426,B008,2023-11-16 0:00:00,Structuring,4753170,Low,Under Review
A001460,C00100,B003,2025-04-10 0:00:00,IFTR,984041,High,Closed
A001461,C00576,B004,2023-03-31 0:00:00,CTR,7947529,Low,Closed
A001462,C02932,B001,2024-07-17 0:00:00,Suspicious Activity,5224775,Low,Open
A001463,C01726,B004,2023-09-17 0:00:00,IFTR,8137047,High,Open
A001464,C00569,B005,2023-09-03 0:00:00,Suspicious Activity,4637126,High,Under Review
A001465,C01056,B004,2023-04-19 0:00:00,Structuring,5089679,Low,Under Review
A001466,C01965,B006,2025-09-02 0:00:00,CTR,9967444,Low,Open
A001467,C01989,B008,2023-10-24 0:00:00,IFTR,2984026,Low,Under Review
A001468,C01694,B005,2025-09-02 0:00:00,CTR,7666851,High,Open
A001469,C00435,B006,2025-01-01 0:00:00,Suspicious Activity,8293567,High,Closed
A001470,C01806,B002,2023-03-14 0:00:00,Suspicious Activity,727358,Medium,Closed
A001471,C02275,B001,2023-05-07 0:00:00,Structuring,8738001,Medium,Closed
A001472,C01174,B005,2023-12-03 0:00:00,Structuring,7468716,High,Closed
A001473,C00051,B003,2025-02-22 0:00:00,CTR,4870051,Medium,Open
A001474,C01149,B003,2023-02-08 0:00:00,Structuring,8375408,Medium,Open
A001475,C02551,B002,2023-09-07 0:00:00,CTR,3762750,High,Closed
A001476,C01498,B007,2024-10-23 0:00:00,Structuring,9353032,Low,Open
A001477,C00545,B008,2023-09-24 0:00:00,CTR,8138589,Low,Under Review
A001478,C02013,B001,2024-12-02 0:00:00,Suspicious Activity,5455346,Medium,Closed
A001479,C00982,B003,2023-01-08 0:00:00,CTR,1331668,Medium,Open
A001480,C02661,B001,2025-09-01 0:00:00,Suspicious Activity,4208048,High,Open
A001481,C02086,B001,2023-10-30 0:00:00,CTR,1599755,Medium,Under Review
A001482,C01465,B005,2025-05-21 0:00:00,CTR,936256,Low,Under Review
A001483,C00362,B001,2024-02-04 0:00:00,Structuring,9494468,Medium,Under Review
A001484,C00509,B008,2024-11-23 0:00:00,Suspicious Activity,4495966,High,Under Review
A001485,C00668,B003,2025-10-07 0:00:00,IFTR,3126495,Medium,Closed
A001486,C01682,B001,2025-06-18 0:00:00,IFTR,8165467,High,Open
A001487,C02048,B007,2023-04-06 0:00:00,Structuring,751854,High,Closed
A001488,C01476,B006,2024-05-12 0:00:00,IFTR,3969088,Low,Under Review
A001489,C02580,B007,2023-06-15 0:00:00,Suspicious Activity,4492479,Low,Under Review
A001490,C01557,B007,2023-07-25 0:00:00,Structuring,5451601,Medium,Open
A001491,C00767,B001,2023-07-09 0:00:00,Suspicious Activity,9281698,Medium,Closed
A001492,C01003,B003,2024-07-17 0:00:00,IFTR,2671872,Medium,Open
A001493,C02813,B006,2023-10-22 0:00:00,Suspicious Activity,696148,Low,Closed
A001494,C02765,B006,2024-10-22 0:00:00,IFTR,3672497,High,Open
A001495,C01716,B006,2023-06-14 0:00:00,IFTR,3114436,Low,Closed
A001496,C00955,B008,2023-04-29 0:00:00,Structuring,7084357,Low,Closed
A001497,C02838,B008,2024-12-06 0:00:00,Structuring,3642267,Medium,Open
A001498,C02790,B005,2023-05-07 0:00:00,IFTR,4077930,High,Under Review
A001499,C00281,B003,2025-08-07 0:00:00,Structuring,9090732,Low,Closed
A001500,C01470,B007,2025-06-04 0:00:00,CTR,4115233,Medium,Open
A001501,C00788,B005,2023-02-03 0:00:00,IFTR,7773047,Medium,Open
A001502,C00063,B002,2024-12-31 0:00:00,CTR,2621829,Medium,Under Review
A001503,C01909,B003,2024-10-24 0:00:00,CTR,1781708,Medium,Closed
A001504,C01999,B003,2024-03-30 0:00:00,Structuring,8037305,Low,Closed
A001505,C02429,B007,2025-04-10 0:00:00,Structuring,8799162,High,Open
A001506,C02152,B006,2024-06-01 0:00:00,CTR,2544797,High,Closed
A001507,C02471,B008,2023-04-28 0:00:00,Suspicious Activity,4329726,High,Closed
A001508,C02910,B006,2024-03-21 0:00:00,Structuring,2534876,Low,Under Review
A001509,C00354,B001,2025-08-03 0:00:00,CTR,6683899,Medium,Open
A001510,C02425,B001,2023-06-18 0:00:00,IFTR,8266132,Medium,Closed
A001511,C02732,B003,2025-05-28 0:00:00,CTR,567784,Low,Open
A001512,C00067,B003,2023-10-12 0:00:00,Suspicious Activity,3551054,Medium,Under Review
A001513,C00861,B004,2024-09-15 0:00:00,Structuring,5600728,Low,Closed
A001514,C01937,B001,2023-04-10 0:00:00,Suspicious Activity,4523499,High,Under Review
A001515,C01714,B006,2025-08-11 0:00:00,Structuring,6870336,Medium,Closed
A001516,C01359,B001,2025-05-28 0:00:00,CTR,7582000,Low,Under Review
A001517,C01688,B006,2023-09-03 0:00:00,CTR,6122045,Medium,Closed
A001518,C00125,B001,2024-05-26 0:00:00,Structuring,7970142,Medium,Open
A001519,C00348,B001,2023-05-12 0:00:00,Suspicious Activity,7444806,Low,Open
A001520,C02406,B006,2025-02-28 0:00:00,IFTR,1222686,Medium,Closed
A001521,C02662,B001,2024-11-15 0:00:00,IFTR,7609686,High,Open
A001522,C00194,B001,2025-01-21 0:00:00,CTR,4291751,Low,Closed
A001523,C00224,B002,2024-08-28 0:00:00,Suspicious Activity,3367605,Low,Under Review
A001524,C02622,B007,2024-10-06 0:00:00,Structuring,695396,Medium,Closed
A001525,C01539,B001,2023-05-26 0:00:00,CTR,668852,High,Closed
A001526,C02075,B002,2025-05-05 0:00:00,Suspicious Activity,2091639,Medium,Closed
A001527,C02356,B003,2024-12-10 0:00:00,Structuring,3841647,Low,Open
A001528,C01290,B006,2024-07-29 0:00:00,CTR,8517410,Medium,Open
A001529,C02175,B001,2025-09-08 0:00:00,IFTR,5732933,Medium,Open
A001530,C01111,B004,2023-04-16 0:00:00,IFTR,5704965,Low,Closed
A001531,C00184,B008,2025-04-21 0:00:00,Suspicious Activity,1622552,High,Open
A001532,C00582,B002,2025-05-12 0:00:00,Structuring,5501897,Low,Open
A001533,C02239,B006,2023-11-11 0:00:00,Suspicious Activity,1564539,Low,Open
A001534,C02579,B006,2025-04-26 0:00:00,Suspicious Activity,2122127,Low,Closed
A001535,C02252,B001,2023-11-18 0:00:00,CTR,4772875,Medium,Under Review
A001536,C01980,B002,2024-02-12 0:00:00,Structuring,57834,Low,Open
A001537,C01573,B004,2025-06-29 0:00:00,IFTR,300495,Medium,Closed
A001538,C01179,B003,2024-11-01 0:00:00,Structuring,1966539,Low,Closed
A001539,C00853,B006,2024-05-30 0:00:00,IFTR,3249712,High,Closed
A001540,C02063,B006,2025-08-28 0:00:00,Suspicious Activity,3648340,Medium,Closed
A001541,C00555,B004,2024-08-04 0:00:00,IFTR,6779264,Medium,Open
A001542,C02518,B008,2024-02-13 0:00:00,IFTR,4130929,Low,Open
A001543,C02839,B005,2023-12-01 0:00:00,CTR,7877417,Medium,Closed
A001544,C01152,B007,2024-11-19 0:00:00,Suspicious Activity,7574706,Medium,Under Review
A001545,C01522,B005,2023-06-25 0:00:00,CTR,6700594,Low,Under Review
A001546,C00310,B003,2024-01-04 0:00:00,Suspicious Activity,8671871,Low,Open
A001547,C01795,B004,2024-02-25 0:00:00,Suspicious Activity,3186685,High,Under Review
A001548,C01430,B004,2023-06-24 0:00:00,Suspicious Activity,9686438,Low,Open
A001549,C02604,B005,2024-09-15 0:00:00,CTR,7971897,Medium,Open
A001550,C00355,B004,2025-03-31 0:00:00,Suspicious Activity,5948295,High,Closed
A001551,C00627,B005,2023-03-02 0:00:00,CTR,5702641,High,Under Review
A001552,C01678,B001,2023-05-02 0:00:00,CTR,9392528,High,Closed
A001553,C02608,B003,2024-08-03 0:00:00,Suspicious Activity,5823587,Medium,Under Review
A001554,C01819,B003,2025-04-29 0:00:00,Structuring,1162300,Medium,Under Review
A001555,C00567,B006,2025-11-22 0:00:00,Structuring,616824,Medium,Open
A001556,C00686,B008,2024-03-26 0:00:00,Structuring,1987416,Medium,Closed
A001557,C01671,B006,2025-10-11 0:00:00,Structuring,7857200,Medium,Under Review
A001558,C01870,B008,2024-06-26 0:00:00,CTR,6770256,High,Under Review
A001559,C01221,B002,2024-02-02 0:00:00,Structuring,8819812,Medium,Closed
A001560,C02740,B003,2024-07-21 0:00:00,IFTR,3943277,High,Open
A001561,C00306,B003,2023-12-14 0:00:00,IFTR,8101158,Medium,Under Review
A001562,C00925,B003,2023-08-29 0:00:00,CTR,1383881,Low,Open
A001563,C02791,B006,2025-08-06 0:00:00,Suspicious Activity,245042,High,Open
A001564,C00706,B008,2025-05-28 0:00:00,Suspicious Activity,978266,High,Open
A001565,C02561,B008,2023-05-15 0:00:00,Structuring,4215911,High,Under Review
A001566,C01303,B001,2024-04-21 0:00:00,IFTR,1041406,High,Open
A001567,C00100,B008,2023-06-21 0:00:00,CTR,6918255,Medium,Under Review
A001568,C02102,B005,2024-12-30 0:00:00,IFTR,8019451,Low,Open
A001569,C00978,B004,2025-08-07 0:00:00,CTR,4964426,Medium,Closed
A001570,C00882,B001,2025-08-23 0:00:00,IFTR,5471410,High,Open
A001571,C00947,B006,2025-08-09 0:00:00,Structuring,3090709,Low,Open
A001572,C01916,B002,2023-06-25 0:00:00,IFTR,5720678,Medium,Open
A001573,C02061,B006,2024-08-18 0:00:00,CTR,9615857,Low,Open
A001574,C00173,B008,2023-09-19 0:00:00,Suspicious Activity,4440691,Medium,Under Review
A001575,C02238,B008,2023-08-19 0:00:00,Structuring,1206159,Low,Under Review
A001576,C01740,B001,2024-11-22 0:00:00,Structuring,4803003,Medium,Under Review
A001577,C00164,B002,2024-12-03 0:00:00,Suspicious Activity,6560033,High,Open
A001578,C01436,B006,2023-11-06 0:00:00,Suspicious Activity,9102129,High,Open
A001579,C01689,B005,2025-06-30 0:00:00,IFTR,7524915,Medium,Under Review
A001580,C00412,B002,2024-05-05 0:00:00,Suspicious Activity,5672068,High,Closed
A001581,C00207,B003,2024-06-12 0:00:00,CTR,482698,Low,Closed
A001582,C01495,B004,2024-11-15 0:00:00,Structuring,9214685,Low,Under Review
A001583,C01344,B002,2025-07-17 0:00:00,CTR,5191164,Low,Under Review
A001584,C00150,B007,2024-05-07 0:00:00,Structuring,935314,Low,Open
A001585,C00907,B008,2025-10-25 0:00:00,IFTR,3798004,Low,Under Review
A001586,C00564,B003,2025-02-12 0:00:00,IFTR,8506393,Medium,Under Review
A001587,C02877,B003,2025-10-26 0:00:00,Structuring,217943,Medium,Under Review
A001588,C01956,B007,2023-07-13 0:00:00,Suspicious Activity,3653951,High,Closed
A001589,C01496,B007,2023-08-20 0:00:00,Suspicious Activity,3398213,High,Closed
A001590,C00269,B003,2024-02-27 0:00:00,IFTR,5345458,Medium,Under Review
A001591,C01383,B003,2023-02-07 0:00:00,Suspicious Activity,562202,Low,Under Review
A001592,C01724,B006,2025-05-25 0:00:00,Suspicious Activity,259850,High,Closed
A001593,C02346,B007,2025-10-01 0:00:00,Suspicious Activity,5086565,Medium,Open
A001594,C01021,B005,2023-03-22 0:00:00,Structuring,1939374,High,Under Review
A001595,C02048,B005,2023-08-03 0:00:00,Suspicious Activity,7937657,Low,Closed
A001596,C01087,B002,2024-04-24 0:00:00,Structuring,4154627,Low,Open
A001597,C00491,B001,2023-09-22 0:00:00,Structuring,5984419,Medium,Under Review
A001598,C00942,B001,2024-03-11 0:00:00,Structuring,3432796,Medium,Open
A001599,C01230,B001,2025-03-18 0:00:00,Suspicious Activity,2373024,High,Closed
A001600,C02007,B006,2025-12-28 0:00:00,CTR,3961090,Low,Open
A001601,C02429,B001,2024-04-29 0:00:00,IFTR,9298693,High,Open
A001602,C02276,B007,2025-01-12 0:00:00,Structuring,4438723,Medium,Under Review
A001603,C00300,B001,2023-09-03 0:00:00,Structuring,8933418,High,Closed
A001604,C00281,B004,2025-07-16 0:00:00,IFTR,748715,Medium,Under Review
A001605,C02722,B008,2023-12-25 0:00:00,CTR,4575824,Low,Under Review
A001606,C01294,B007,2023-02-15 0:00:00,CTR,2298312,High,Closed
A001607,C00207,B004,2025-02-06 0:00:00,IFTR,2902156,Medium,Open
A001608,C02247,B001,2025-12-15 0:00:00,IFTR,8052379,Low,Under Review
A001609,C00900,B005,2023-12-05 0:00:00,Structuring,9835043,High,Closed
A001610,C02866,B004,2025-02-10 0:00:00,IFTR,4506566,High,Closed
A001611,C00588,B004,2025-09-09 0:00:00,Suspicious Activity,2664618,Medium,Open
A001612,C01420,B002,2024-08-13 0:00:00,IFTR,7211903,Low,Closed
A001613,C01006,B008,2024-12-11 0:00:00,IFTR,7868248,Low,Under Review
A001614,C01909,B008,2023-07-22 0:00:00,CTR,3792089,Low,Open
A001615,C00416,B005,2025-01-31 0:00:00,CTR,8472277,High,Closed
A001616,C01176,B005,2024-02-11 0:00:00,IFTR,2008139,High,Open
A001617,C02536,B008,2024-12-19 0:00:00,IFTR,4184972,High,Open
A001618,C01329,B003,2025-05-15 0:00:00,Structuring,7587190,High,Under Review
A001619,C00146,B007,2024-01-18 0:00:00,Suspicious Activity,4559083,Low,Open
A001620,C02738,B005,2024-07-24 0:00:00,Suspicious Activity,6462400,Low,Under Review
A001621,C02212,B002,2023-12-08 0:00:00,Structuring,1495868,High,Under Review
A001622,C00534,B008,2024-09-13 0:00:00,Suspicious Activity,4226497,Low,Closed
A001623,C02419,B001,2023-09-08 0:00:00,CTR,1191471,High,Open
A001624,C02484,B004,2023-04-25 0:00:00,CTR,3908520,High,Open
A001625,C02631,B005,2024-10-01 0:00:00,IFTR,2169564,High,Open
A001626,C01587,B006,2025-01-15 0:00:00,Structuring,240409,Low,Under Review
A001627,C00866,B006,2023-08-18 0:00:00,CTR,7918886,High,Closed
A001628,C01874,B008,2024-10-09 0:00:00,CTR,8233606,Low,Open
A001629,C01008,B004,2025-01-29 0:00:00,Structuring,487820,Medium,Open
A001630,C02497,B001,2023-11-19 0:00:00,Suspicious Activity,5631428,Medium,Open
A001631,C00655,B007,2024-06-27 0:00:00,IFTR,590555,Medium,Closed
A001632,C00073,B004,2024-11-15 0:00:00,Suspicious Activity,2402214,Medium,Under Review
A001633,C01553,B008,2025-01-22 0:00:00,Structuring,4854408,High,Open
A001634,C01002,B007,2025-05-29 0:00:00,Structuring,4541022,Medium,Open
A001635,C00488,B004,2024-06-22 0:00:00,CTR,699076,Medium,Under Review
A001636,C00614,B002,2023-01-12 0:00:00,Suspicious Activity,8383475,Low,Closed
A001637,C00572,B006,2024-01-28 0:00:00,Suspicious Activity,4957768,Low,Under Review
A001638,C01491,B005,2023-02-09 0:00:00,CTR,5226181,Medium,Closed
A001639,C01961,B008,2024-10-19 0:00:00,Suspicious Activity,5833733,High,Open
A001640,C02798,B001,2025-08-31 0:00:00,CTR,9887958,Medium,Closed
A001641,C01048,B001,2025-09-25 0:00:00,Structuring,7736589,Low,Closed
A001642,C02876,B008,2024-09-08 0:00:00,IFTR,8826869,High,Open
A001643,C02642,B003,2024-05-10 0:00:00,CTR,5466112,Medium,Closed
A001644,C02185,B001,2025-10-14 0:00:00,Structuring,8793449,Medium,Under Review
A001645,C00499,B001,2023-07-11 0:00:00,IFTR,4050544,Medium,Open
A001646,C02892,B001,2023-06-27 0:00:00,Structuring,7570552,Medium,Open
A001647,C02546,B005,2025-11-27 0:00:00,CTR,3321428,High,Open
A001648,C01763,B008,2023-06-27 0:00:00,CTR,4243087,Medium,Closed
A001649,C02140,B002,2025-03-04 0:00:00,Structuring,8685272,High,Open
A001650,C00587,B008,2025-01-02 0:00:00,CTR,8749480,Low,Under Review
A001651,C00938,B005,2024-12-01 0:00:00,CTR,4894149,High,Open
A001652,C00990,B002,2023-08-09 0:00:00,Structuring,4372084,Medium,Closed
A001653,C02169,B006,2025-01-25 0:00:00,Suspicious Activity,6624046,High,Under Review
A001654,C02729,B001,2025-02-14 0:00:00,Structuring,3580990,High,Under Review
A001655,C01784,B005,2024-11-12 0:00:00,Suspicious Activity,2799450,Low,Open
A001656,C02978,B008,2024-02-15 0:00:00,Suspicious Activity,6295821,Medium,Open
A001657,C02908,B007,2023-06-16 0:00:00,Suspicious Activity,506912,Low,Under Review
A001658,C02665,B004,2024-01-16 0:00:00,Suspicious Activity,2624438,Low,Open
A001659,C00112,B005,2023-09-03 0:00:00,Structuring,3834507,High,Open
A001660,C01557,B004,2023-10-07 0:00:00,CTR,6699596,Medium,Under Review
A001661,C02968,B002,2025-08-16 0:00:00,Suspicious Activity,6279323,Low,Under Review
A001662,C00269,B007,2025-02-13 0:00:00,Structuring,5854821,Low,Open
A001663,C01065,B001,2025-07-03 0:00:00,CTR,4387470,Low,Open
A001664,C01532,B007,2025-05-20 0:00:00,CTR,417941,High,Under Review
A001665,C00207,B008,2025-12-02 0:00:00,CTR,839887,Low,Open
A001666,C02043,B006,2025-01-17 0:00:00,CTR,2591833,Low,Under Review
A001667,C01940,B006,2024-11-28 0:00:00,CTR,8160674,Medium,Closed
A001668,C02273,B003,2025-09-03 0:00:00,Structuring,2913936,Medium,Open
A001669,C00079,B005,2023-08-06 0:00:00,CTR,334599,High,Closed
A001670,C02807,B008,2023-04-25 0:00:00,Suspicious Activity,9703038,High,Closed
A001671,C01424,B004,2023-09-17 0:00:00,IFTR,9661425,Low,Under Review
A001672,C00273,B007,2023-05-23 0:00:00,Suspicious Activity,5145332,High,Closed
A001673,C02313,B001,2024-10-25 0:00:00,Suspicious Activity,3265522,Medium,Closed
A001674,C02300,B002,2023-04-07 0:00:00,CTR,6533334,Low,Under Review
A001675,C00195,B003,2023-10-14 0:00:00,CTR,9801277,High,Open
A001676,C00258,B007,2023-07-02 0:00:00,Suspicious Activity,8431503,High,Open
A001677,C01297,B004,2025-06-16 0:00:00,CTR,4156251,Low,Under Review
A001678,C02839,B004,2023-05-24 0:00:00,Suspicious Activity,5759624,Low,Under Review
A001679,C00525,B004,2023-05-03 0:00:00,IFTR,4659168,High,Under Review
A001680,C02493,B001,2025-10-05 0:00:00,Structuring,1215845,Low,Under Review
A001681,C01713,B001,2025-03-18 0:00:00,Structuring,4707114,Medium,Under Review
A001682,C01943,B008,2023-08-16 0:00:00,CTR,2371940,Medium,Closed
A001683,C02467,B001,2025-06-23 0:00:00,Suspicious Activity,6031565,Medium,Under Review
A001684,C02637,B007,2023-04-13 0:00:00,Structuring,8043784,Low,Open
A001685,C01119,B003,2024-08-20 0:00:00,IFTR,4887993,Low,Closed
A001686,C02655,B004,2023-11-27 0:00:00,Suspicious Activity,5813116,High,Under Review
A001687,C01769,B001,2025-08-15 0:00:00,Suspicious Activity,8294608,Low,Closed
A001688,C01666,B008,2023-06-01 0:00:00,Structuring,4052765,Medium,Open
A001689,C02344,B007,2023-01-04 0:00:00,IFTR,9221881,High,Closed
A001690,C01954,B004,2023-03-05 0:00:00,CTR,7348792,Medium,Under Review
A001691,C01401,B002,2024-04-25 0:00:00,CTR,1232282,Low,Open
A001692,C01401,B005,2024-07-19 0:00:00,IFTR,6261568,Low,Under Review
A001693,C01484,B001,2025-06-19 0:00:00,CTR,8420378,Low,Open
A001694,C02774,B005,2025-05-03 0:00:00,CTR,9410075,Medium,Closed
A001695,C02989,B003,2025-06-07 0:00:00,IFTR,7669702,Medium,Open
A001696,C02917,B003,2025-02-03 0:00:00,IFTR,6607919,High,Under Review
A001697,C02985,B002,2025-12-21 0:00:00,IFTR,7387018,High,Open
A001698,C00686,B002,2023-11-10 0:00:00,Structuring,4879051,Low,Under Review
A001699,C02259,B004,2025-04-19 0:00:00,CTR,9117957,Medium,Closed
A001700,C01017,B008,2025-04-05 0:00:00,IFTR,2899085,Low,Open
A001701,C00334,B005,2023-11-09 0:00:00,CTR,8000255,Low,Closed
A001702,C02245,B008,2024-10-27 0:00:00,IFTR,8714658,High,Under Review
A001703,C00083,B001,2025-08-14 0:00:00,Structuring,8709522,Medium,Under Review
A001704,C02588,B003,2023-06-29 0:00:00,IFTR,6151782,Low,Under Review
A001705,C00867,B005,2023-12-12 0:00:00,Structuring,1606880,Low,Closed
A001706,C00780,B001,2025-05-23 0:00:00,Structuring,6896569,High,Closed
A001707,C00887,B007,2024-02-12 0:00:00,IFTR,8937180,High,Open
A001708,C01899,B001,2025-10-23 0:00:00,CTR,8643387,Medium,Open
A001709,C01158,B006,2025-02-18 0:00:00,IFTR,4579487,Low,Open
A001710,C00145,B002,2024-06-21 0:00:00,CTR,4658369,Low,Closed
A001711,C01921,B003,2025-03-01 0:00:00,Structuring,5329389,Low,Under Review
A001712,C01601,B004,2025-10-20 0:00:00,IFTR,9775265,Medium,Under Review
A001713,C01869,B007,2023-12-12 0:00:00,CTR,8145099,Medium,Under Review
A001714,C02347,B001,2025-11-29 0:00:00,Suspicious Activity,8008281,High,Open
A001715,C01701,B003,2023-07-24 0:00:00,CTR,9602431,Medium,Under Review
A001716,C02759,B005,2025-01-10 0:00:00,CTR,1565058,High,Open
A001717,C00999,B004,2023-06-07 0:00:00,Suspicious Activity,8723845,Medium,Under Review
